Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	nucleolus (GO:0005730)	106/733	1.387956e-13	4.214339e-12	0	0	2.405850e+00	7.122705e+01	POP5;RPL5;POP7;RPL3;NARF;RRP1;EIF4A3;CDC14A;RPL7;PPP1CC;RPS14;ENDOV;CCND2;RPS19;RPL36;RPL35;RPS11;RPS10;RPS13;RPS9;RPS7;RPL23;RPS6;ARID5A;ACSL5;HDHD3;FBXO11;EEF1A1;COX7A2L;EWSR1;GRWD1;XRN2;SBDS;KIF20B;L3MBTL3;DDX5;TSG101;MEAF6;DHX9;BAZ2A;CDKN2AIP;ANAPC11;DEDD2;ORC4;EMG1;CAMTA1;ZC3H14;ZNF146;XRCC6;SURF2;UPF3B;UPF3A;PA2G4;PARP10;ISG20;RPS25;RGCC;UBLCP1;CDK4;ZNF655;ANP32B;BRWD1;MCM7;HMGB2;SNAPC5;RPL7A;RRP12;RBM7;DDX56;RPL13A;DDX54;EDF1;RPS3A;ZFY;GCFC2;KIF2A;AGPS;C1D;TOP1;EEF1E1;CSTB;RPL11;DCTN3;MRPS31;NOC4L;POLR2A;MXI1;RPS3;RPL13;DNAJB9;RPL18;RPS27A;EXOSC3;RPL19;NOP56;TAF15;STAT1;RPL23A;LRWD1;NPM3;RSL1D1;CDKN2AIPNL;TTC3;TSR1;MPHOSPH8;MPHOSPH6
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	73/469	3.273241e-11	9.110521e-10	0	0	2.589471e+00	6.251671e+01	MRS2;COX7B;NDUFA12;COX4I1;NDUFA10;MRPL37;COX7C;TOMM20;MRPL42;MRPL1;CHCHD3;CASP8;FUNDC1;UQCRFS1;PMPCA;IKBKE;CHCHD1;COX8A;BNIP3L;RSAD2;NDUFC2;MRPS21;NDUFC1;VRK2;SDHD;SDHB;MRPS5;MRPS18C;FAM210B;MRPL53;GNPAT;COX7A2L;HAX1;NDUFS6;GPD2;NDUFS5;NDUFS3;VDAC1;UBA52;SLC25A6;NDUFB9;MRPL18;MRPL19;MRPL16;NDUFB2;MRPS31;MRPL17;PHB;UQCR10;COX5B;UQCRH;HSPD1;LDHB;RPS3;BNIP1;BAK1;RPS27A;MCL1;ATAD1;CYB5B;PTCD3;MOAP1;UQCC2;UQCC1;NDUFA1;COQ7;MRPL21;MRPL22;UQCRQ;TOMM7;CYCS;KRAS;COX20
GO_Cellular_Component_2021	focal adhesion (GO:0005925)	64/387	4.053548e-11	1.041450e-09	0	0	2.775207e+00	6.640748e+01	ITGB1;RPL5;RPL30;RPL3;RPL31;RPLP1;USP33;FHL1;HSPB1;RPL9;RPL7;ACTG1;RPS15;RPS4X;PPP1CC;RPL7A;RPS14;LASP1;RPS16;RPS19;YWHAQ;RPS18;RAC2;RPLP2;RPL38;RPS11;RPS10;RPS13;PDIA3;ACTR2;RPS9;RPS7;ITGA4;RPS8;RPL23;RPS5;ACTN1;RPL22;ANXA5;PLAUR;RPL13A;RPS3A;ACTN4;YWHAZ;RPL37A;CAT;IRF2;EVL;ITGA5;PABPC1;MAPRE1;CD44;RPL12;CORO1B;RPS3;RPL18;RPL19;HSPA8;ARPC5;RPS29;ZYX;KRAS;VIM;LIMS1
GO_Cellular_Component_2021	cell-substrate junction (GO:0030055)	64/394	8.845504e-11	2.110285e-09	0	0	2.715300e+00	6.285519e+01	ITGB1;RPL5;RPL30;RPL3;RPL31;RPLP1;USP33;FHL1;HSPB1;RPL9;RPL7;ACTG1;RPS15;RPS4X;PPP1CC;RPL7A;RPS14;LASP1;RPS16;RPS19;YWHAQ;RPS18;RAC2;RPLP2;RPL38;RPS11;RPS10;RPS13;PDIA3;ACTR2;RPS9;RPS7;ITGA4;RPS8;RPL23;RPS5;ACTN1;RPL22;ANXA5;PLAUR;RPL13A;RPS3A;ACTN4;YWHAZ;RPL37A;CAT;IRF2;EVL;ITGA5;PABPC1;MAPRE1;CD44;RPL12;CORO1B;RPS3;RPL18;RPL19;HSPA8;ARPC5;RPS29;ZYX;KRAS;VIM;LIMS1
GO_Cellular_Component_2021	organelle inner membrane (GO:0019866)	55/346	4.153402e-09	9.248242e-08	0	0	2.633697e+00	5.082861e+01	MRS2;COX7B;NDUFA12;COX4I1;NDUFA10;MRPL37;COX7C;MRPL42;CHCHD3;MRPL1;UQCRFS1;PMPCA;EMD;CHCHD1;COX8A;RSAD2;MRPS21;NDUFC2;NDUFC1;SDHD;SDHB;MRPS5;MRPS18C;MRPL53;COX7A2L;NDUFS6;GPD2;NDUFS5;NDUFS3;MATR3;SLC25A6;NDUFB9;MRPL18;MRPL19;MRPL16;MRPS31;NDUFB2;MRPL17;UQCR10;PHB;COX5B;UQCRH;HSPD1;LDHB;RPS3;PTCD3;UQCC2;UQCC1;NDUFA1;COQ7;MRPL21;MRPL22;UQCRQ;CYCS;COX20
GO_Cellular_Component_2021	mitochondrial inner membrane (GO:0005743)	53/328	4.443614e-09	9.276043e-08	0	0	2.683852e+00	5.161529e+01	MRS2;COX7B;NDUFA12;COX4I1;NDUFA10;MRPL37;COX7C;MRPL42;CHCHD3;MRPL1;UQCRFS1;PMPCA;CHCHD1;COX8A;RSAD2;MRPS21;NDUFC2;NDUFC1;SDHD;SDHB;MRPS5;MRPS18C;MRPL53;COX7A2L;NDUFS6;GPD2;NDUFS5;NDUFS3;SLC25A6;NDUFB9;MRPL18;MRPL19;MRPL16;MRPS31;NDUFB2;MRPL17;UQCR10;PHB;COX5B;UQCRH;HSPD1;LDHB;RPS3;PTCD3;UQCC2;UQCC1;NDUFA1;COQ7;MRPL21;MRPL22;UQCRQ;CYCS;COX20
GO_Cellular_Component_2021	U2-type spliceosomal complex (GO:0005684)	20/89	1.890662e-06	3.714595e-05	0	0	3.982021e+00	5.247739e+01	ISY1;IK;SF3A2;DHX8;RBM8A;EIF4A3;PRPF40A;CWC15;PRPF19;LSM5;PRPF8;LSM2;GCFC2;RNF113A;PRPF18;PRPF6;PHF5A;SNW1;LUC7L3;SNRPD3
GO_Cellular_Component_2021	mitochondrial respiratory chain complex I (GO:0005747)	10/42	4.310211e-04	7.576897e-03	0	0	4.270068e+00	3.309027e+01	NDUFB9;NDUFA12;NDUFS6;NDUFS5;NDUFA10;NDUFB2;NDUFA1;NDUFS3;NDUFC2;NDUFC1
GO_Cellular_Component_2021	respiratory chain complex I (GO:0045271)	10/42	4.310211e-04	7.576897e-03	0	0	4.270068e+00	3.309027e+01	NDUFB9;NDUFA12;NDUFS6;NDUFS5;NDUFA10;NDUFB2;NDUFA1;NDUFS3;NDUFC2;NDUFC1
GO_Cellular_Component_2021	preribosome, small subunit precursor (GO:0030688)	5/11	4.893796e-04	8.172639e-03	0	0	1.136103e+01	8.659800e+01	LTV1;NOB1;RIOK3;TSR1;NOC4L
GO_Cellular_Component_2021	spliceosomal snRNP complex (GO:0097525)	11/51	5.619304e-04	8.937370e-03	0	0	3.758805e+00	2.813140e+01	PRPF18;PRPF6;SF3A2;PHF5A;LUC7L3;PRPF40A;SNRPD3;SNRPC;LSM5;PRPF8;LSM2
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	19/123	7.017926e-04	1.065449e-02	0	0	2.503236e+00	1.817818e+01	GSDMD;HSPA8;ACTR2;CSTB;XRCC6;HSP90AB1;PSMD14;PSMD13;GMFG;MIF;ARPC5;SRP14;EEF2;EEF1A1;IMPDH2;CAT;COTL1;CDK13;ACTR10
GO_Cellular_Component_2021	U2-type catalytic step 1 spliceosome (GO:0071006)	5/12	7.916749e-04	1.149650e-02	0	0	9.737503e+00	6.953901e+01	ISY1;RBM8A;EIF4A3;PRPF19;PRPF8
GO_Cellular_Component_2021	secretory granule lumen (GO:0034774)	37/316	1.015755e-03	1.413592e-02	0	0	1.824222e+00	1.257276e+01	CSTB;HSP90AB1;PSMD14;PSMD13;GMFG;OLA1;SRP14;TMSB4X;COTL1;CDC37L1;PSMD1;QSOX1;TIMP1;VTI1B;GSDMD;HSPA8;ACTR2;XRCC6;TRAPPC1;IST1;ACTN1;TUBB;RNASET2;ACTN4;MIF;PA2G4;ARPC5;TUBB4B;EEF2;UNC13D;APRT;EEF1A1;FABP5;IMPDH2;CAT;ACTR10;NIT2
GO_Cellular_Component_2021	cytoplasmic side of endoplasmic reticulum membrane (GO:0098554)	5/13	1.214130e-03	1.622078e-02	0	0	8.519857e+00	5.720000e+01	DNAJA1;RPS26;PTPN1;RPS28;RPS29
GO_Cellular_Component_2021	spindle (GO:0005819)	25/192	1.492805e-03	1.917680e-02	0	0	2.053323e+00	1.336117e+01	ARL3;CDC14A;GOLGA2;POLB;MAEA;SPATA5L1;PPP2R3C;CSPP1;TPR;RPS3;EMD;ANAPC7;ANXA11;CSNK1D;EML3;CYLD;WRAP73;KIF2A;EFHC1;ANAPC5;CALM3;PTPN7;MAPRE1;LSM14A;MAD2L1
GO_Cellular_Component_2021	mitochondrial respiratory chain complex III (GO:0005750)	4/9	2.094554e-03	2.591041e-02	0	0	1.089920e+01	6.723076e+01	UQCRQ;UQCRFS1;UQCR10;UQCRH
GO_Cellular_Component_2021	microbody membrane (GO:0031903)	10/52	2.482237e-03	2.858852e-02	0	0	3.251636e+00	1.950525e+01	ATAD1;PECR;GNPAT;ACBD5;PEX19;IMPDH2;AGPS;CAT;NBR1;PEX26
GO_Cellular_Component_2021	precatalytic spliceosome (GO:0071011)	10/52	2.482237e-03	2.858852e-02	0	0	3.251636e+00	1.950525e+01	IK;RNF113A;PRPF38B;PRPF6;SF3A2;PHF5A;SNRPD3;LSM5;PRPF8;LSM2
GO_Cellular_Component_2021	peroxisomal membrane (GO:0005778)	10/53	2.875118e-03	3.200964e-02	0	0	3.175845e+00	1.858397e+01	ATAD1;PECR;GNPAT;ACBD5;PEX19;IMPDH2;AGPS;CAT;NBR1;PEX26
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	23/184	3.801736e-03	4.096064e-02	0	0	1.957185e+00	1.090602e+01	GSDMD;HSPA8;ACTR2;CSTB;XRCC6;PTPRN2;HSP90AB1;PSMD14;PSMD13;GMFG;MIF;ARPC5;SRP14;EEF2;SERPINB6;EEF1A1;LAMP1;IMPDH2;CAT;COTL1;TBC1D10C;CDK13;ACTR10
GO_Cellular_Component_2021	cytoplasmic vesicle lumen (GO:0060205)	16/115	5.220484e-03	5.027422e-02	0	0	2.210146e+00	1.161468e+01	HSPA8;CSTB;XRCC6;HSP90AB1;PSMD14;PSMD13;GMFG;MIF;ARPC5;SRP14;EEF2;APRT;EEF1A1;IMPDH2;CAT;COTL1
