Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	453/5192	8.542375e-10	2.741326e-08	0	0	1.446342e+00	3.020080e+01	SPI1;TESK1;RBPJ;LIPA;TBK1;ANKFY1;AKT1;DDX17;PRKCB;PRKCD;SETMAR;RNF126;CDIP1;VPS25;SLBP;SET;SHMT2;CTBP1;FLII;MRPL19;WDR61;XPC;BCL10;OAZ1;SAMSN1;ANAPC11;MTDH;PRDX5;LDHA;HMOX1;RDH14;LTA4H;PUSL1;S100A11;SERF2;LYN;PA2G4;EIF1;HNRNPL;MOV10;ADI1;CDK10;EZH2;GAPT;CDKN1C;BTG2;CDKN1A;SERPINA1;TCF25;ARPC1A;ADK;CLINT1;PHF8;MRPL40;TUBA1A;TMSB4X;TSPO;JARID2;HLA-DPA1;DUSP5;BATF3;TPI1;RING1;ANXA2;ZNF480;HSBP1;TESC;MYOF;SIRT5;MRPL44;SERPINB6;RNF168;PSMA3;AFTPH;RNF169;RARA;HCLS1;VAMP2;ERGIC1;VAMP3;SF3B2;AHNAK;CIPC;URM1;PSMA7;UNG;TMEM165;PSMB7;PSMB3;NSD1;USP1;PLAGL2;PCGF1;CDKN2D;TRMT10C;PCGF5;MBD2;STAT3;PSMB9;HINFP;FIG4;PSMC4;SNX17;SNX14;SERBP1;PSMC2;ZYX;PKN1;LAMTOR4;UBE2D4;PDCD5;UBE2D3;FBXO25;CLU;PYCARD;PPP1CC;CFL1;KPNA6;CHP1;CIR1;NUDT16;NBN;TLE4;RAB2A;IK;MAP2K2;SWAP70;DYRK1A;RBX1;NCL;S100A6;SNRPG;S100A4;ERH;SNRPF;ARL3;CREM;ARL2;CORO1A;BCL2L12;SBNO2;HMBOX1;BAG5;UBR5;PSAP;SLC15A3;OSBPL9;ESRRA;OSBPL2;ZBTB10;LSM1;FANCA;RFXANK;ARPC4;ARPC5;LSM4;LSM3;DRAP1;MAFB;LSM6;STK24;ARPC3;MAFG;COPS8;RAB5A;MYD88;MDM1;NFE2L2;RNF10;HSP90AB1;RNF13;CPQ;CELF2;ARRB1;ARRB2;SYNE1;AP4M1;DUSP11;TRIM69;TNPO1;YAF2;IDH3A;ACTR3;HSP90AA1;DTX3L;VBP1;VPS37C;PLRG1;TSN;METTL23;PTP4A2;ARL4A;PPM1B;SLC25A19;CTDSP1;BIRC6;NSRP1;DCTPP1;BIRC2;SLC25A6;NFAT5;MTPN;CEBPB;HDAC3;PPM1N;ZBTB40;PPM1G;SH3BP1;RBBP4;VPS53;POLR2C;POLR2E;SAP18;POLR2F;FYN;POLR2G;SNRPB2;POLR2H;DRAM2;GZMB;MCOLN1;EIF3G;PDCD2;PTPN6;SEC24D;SPG21;PANK2;SMARCB1;RTCA;SLC35B1;NUDT1;UBE2L6;IFI35;IFI30;ACTB;MT2A;PPP2R1A;RPL36AL;RASSF5;FTH1;MAGOH;FAM53B;ARL6IP4;UBAP2L;TRIM27;SNRPD3;ATXN7L3;METTL3;CIRBP;JMJD8;RUNX3;ASRGL1;THAP1;INPP4A;RRAGA;POR;RRAGC;CSNK2B;VDAC3;CCDC86;KDELR2;SIK1;PFN1;L3MBTL2;GGNBP2;ANP32A;MGST3;ZNF706;ZNHIT3;SWI5;ZBED1;RAB11FIP2;SNX5;SEC31A;DECR1;RABGAP1L;APOBEC3G;SETDB2;NTAN1;FUBP1;ANP32E;CALM3;ATM;INTS9;CALM2;APOBEC3A;ATR;CITED4;AATF;CTSS;COIL;SYNCRIP;CTSL;XPO6;DHX15;ARIH2;CTSC;GABPA;HTATIP2;PARP4;SYK;NCOA3;GAA;TUBB;ACAD9;NCOA4;RHOG;RHOH;RHOC;RHOB;TOX4;HCK;PITPNM1;SGK3;HNRNPH2;PABPC1;VGLL4;CSTB;DTYMK;MIS12;PRKX;AIF1;RELA;ARNTL;NT5C;RXRA;CUX1;EXOSC8;SHOC2;GPBP1L1;EXOSC3;SVIL;GCH1;PTGES3;RAB11A;PER1;PRPF31;CRTC1;KDM1B;SPPL2A;CIB1;UBE2Z;CCND3;CHCHD2;KHSRP;CWC22;CMTR2;G6PD;APLP2;ADAM10;UBE4A;HGS;PLAA;ISCU;ZCCHC8;ATP6V1A;TMED10;PSMD11;DDX1;COPB1;TOR1AIP1;SDCBP;EMG1;DPP7;IRAK1;ZMAT2;UBC;PMAIP1;NLRP1;CBX7;HSPA8;UBE2I;TGFB1;UBE2B;PHF11;CHCHD10;MSN;ISG15;EIF2S2;POU2F2;IFT20;NR4A2;HOOK2;UBE2O;NABP1;PHF19;DDX3Y;KDM5A;DDX47;HP1BP3;DPY30;ADAR;DDX41;YBX1;DNPH1;ELAVL1;HK2;CABIN1;SNAPC5;UFL1;FLCN;UBE2Q1;NTMT1;NFKBIZ;CASP2;POLK;POLE;KLF11;CAMK1D;NCBP2;OLIG1;PPP2R5D;ARAP1;EPN1;LMBRD1;OAS1;ELF4;THRAP3;IRF2;IRF7;RBMS1;NAA38;EAPP;IRF9;SASH3;PDXK;MVP;LEF1;TAF9;DDX23;ADD1;TBRG1;MKNK1;MAPK1;HES1;HES4;MUTYH;TCF7L2;KDM4C;TAF10;LIMK1;CMTM6;ATP2B4;NAP1L1;ATP2B1;SOD1;PITHD1;RGS10;CDK2AP1;CHPT1;QRICH1;RAN;SSBP4
GO_Cellular_Component_2021	lytic vacuole membrane (GO:0098852)	47/267	2.022474e-09	5.949446e-08	0	0	2.970417e+00	5.946461e+01	IFITM3;ATP6V1A;IFITM1;IFITM2;SEH1L;RAB5C;AHNAK;RNF13;LRP1;SLC44A2;SPPL2A;GNAI3;ARRB1;TCIRG1;NAPG;TMEM165;FLCN;BLOC1S1;PSAP;ANKFY1;RDH14;SLC15A3;CTSD;ATP6V1D;HLA-DPA1;NSF;RAB2A;HSPA8;ATP6V0E1;ANXA2;GAA;ATP6AP2;AP3D1;LAPTM5;HPS4;HLA-F;MCOLN1;RRAGA;LMBRD1;RHEB;LAMTOR2;ATP6V0D1;CD68;LAMTOR4;CYB561;HLA-DRB1;LAMTOR5
GO_Cellular_Component_2021	cytoplasmic vesicle membrane (GO:0030659)	59/380	2.829635e-09	7.683547e-08	0	0	2.564803e+00	5.048332e+01	SIGLEC9;TMEM179B;SPPL2A;AP2A1;ARRB1;TCIRG1;SIRPB1;FCGR3B;ANKFY1;CTSD;HLA-DPA1;ATP6V0E1;WNT5B;ATP6AP2;HLA-B;RHOG;VPS37C;RHOB;SERPINB6;DNM2;DOK3;TYROBP;IRF7;ATP6V0D1;VPS25;VAMP5;CD44;VAMP2;TMED10;LRP1;COPB1;PTAFR;C5AR1;IQGAP2;TMEM165;APH1B;GGA3;IRAK1;UBC;RAB24;SH3BP5;SNX9;RAB11FIP2;SLC15A3;RFFL;AP3D1;LILRB3;MCOLN1;RAB11A;IGF2R;FIG4;PTPRC;SNX17;P2RX1;RAB18;LAMTOR2;RAB5A;HLA-DRB1;MYD88
GO_Cellular_Component_2021	lytic vacuole (GO:0000323)	41/219	3.380962e-09	8.524855e-08	0	0	3.195451e+00	6.232760e+01	ASAH1;CPQ;UNC93B1;BCL10;IFI30;LIPA;USE1;CTSS;FLCN;GGA3;CTSL;PSAP;ACP2;DRAM2;RFFL;CTSD;CTSC;CTSB;HSPA8;DTX3L;SLC11A1;GAA;RNASET2;HPS1;ATP6AP2;LAPTM5;HPS4;MCOLN1;HCK;RRAGA;RRAGC;HGS;NPC2;SNX14;VMA21;NAAA;TPP1;CD68;LAMTOR4;ADA;LAMTOR5
GO_Cellular_Component_2021	azurophil granule (GO:0042582)	33/155	4.168584e-09	9.810068e-08	0	0	3.741399e+00	7.219287e+01	RAB5C;TMEM179B;BRI3;STXBP2;GDI2;LPCAT1;RETN;PYCARD;PLAC8;SDCBP;GLIPR1;DPP7;PSAP;MAPK1;SNAP29;CTSC;VAT1;CAP1;ANXA2;PTGES2;GAA;RNASET2;TUBB;PRKCD;CMTM6;ANXA11;PA2G4;CPPED1;VAPA;NPC2;TOLLIP;CD68;FTL
GO_Cellular_Component_2021	vacuolar lumen (GO:0005775)	32/161	4.058208e-08	8.953422e-07	0	0	3.427294e+00	5.833234e+01	ASAH1;GDI2;RETN;IFI30;LIPA;CTSS;PYCARD;PLAC8;SDCBP;DPP7;CTSL;PSAP;MAPK1;CTSD;CTSC;VAT1;CAP1;HSPA8;HSP90AA1;ANXA2;PTGES2;GAA;RNASET2;TUBB;PRKCD;PA2G4;CPPED1;NPC2;TOLLIP;NAAA;TPP1;FTL
GO_Cellular_Component_2021	tertiary granule membrane (GO:0070821)	20/73	5.889085e-08	1.222851e-06	0	0	5.188609e+00	8.637779e+01	CD53;FCER1G;CD300A;GAA;SLC11A1;COPB1;ATP6AP2;PTAFR;ADAM10;CYBB;CYBA;KCNAB2;LILRB2;LILRA3;SERPINB6;TSPAN14;CYSTM1;LAMTOR2;CD47;LAIR1
GO_Cellular_Component_2021	mitochondrial envelope (GO:0005740)	27/127	1.082976e-07	2.123837e-06	0	0	3.722344e+00	5.970037e+01	PANK2;ACADVL;NDUFB7;NDUFB6;COX17;IFI6;ARL2;OMA1;CHCHD2;BLOC1S1;TRAP1;PRELID1;NDUFA6;UQCC2;ACAD9;NDUFA1;CHCHD10;SIRT5;NME4;DNM2;SOD1;HADHB;GNPAT;RNF144B;NDUFAB1;NDUFS3;MICU1
GO_Cellular_Component_2021	cytoplasmic vesicle lumen (GO:0060205)	25/115	2.018420e-07	3.750012e-06	0	0	3.825945e+00	5.897993e+01	CFD;CDA;CSTB;PDXK;PSMD11;HSP90AB1;ROCK1;GMFG;MVP;GDI2;PYCARD;PSMB7;PSMD6;ACTR1B;COTL1;OSTF1;S100A11;HSPA8;HSP90AA1;DBNL;ARPC5;FGR;BIN2;CSNK2B;PSMC2
GO_Cellular_Component_2021	nucleus (GO:0005634)	384/4484	3.032527e-07	5.352410e-06	0	0	1.378688e+00	2.069231e+01	PANK2;SPI1;SMARCB1;RTCA;TESK1;NUDT1;UBE2L6;IFI35;RBPJ;ACTB;MT2A;PPP2R1A;RPL36AL;RASSF5;FTH1;MAGOH;AKT1;FAM53B;ARL6IP4;UBAP2L;TRIM27;SNRPD3;ATXN7L3;DDX17;PRKCB;PRKCD;METTL3;CIRBP;SETMAR;JMJD8;RUNX3;ASRGL1;THAP1;INPP4A;RNF126;RRAGA;RRAGC;CSNK2B;VDAC3;CCDC86;CDIP1;SIK1;PFN1;VPS25;SLBP;SET;L3MBTL2;GGNBP2;ANP32A;SHMT2;CTBP1;FLII;MRPL19;WDR61;XPC;BCL10;OAZ1;SAMSN1;ANAPC11;MTDH;PRDX5;LDHA;ZNF706;ZNHIT3;SWI5;ZBED1;HMOX1;RDH14;LTA4H;S100A11;SERF2;DECR1;LYN;RABGAP1L;APOBEC3G;SETDB2;PA2G4;NTAN1;EIF1;HNRNPL;MOV10;ADI1;FUBP1;ANP32E;CDK10;CALM3;ATM;INTS9;CALM2;APOBEC3A;EZH2;ATR;CDKN1C;BTG2;CDKN1A;TCF25;ARPC1A;CITED4;ADK;AATF;PHF8;COIL;SYNCRIP;MRPL40;TUBA1A;CTSL;TMSB4X;XPO6;DHX15;ARIH2;JARID2;GABPA;HTATIP2;DUSP5;BATF3;TPI1;PARP4;RING1;SYK;ANXA2;ZNF480;HSBP1;NCOA3;TESC;TUBB;ACAD9;NCOA4;SIRT5;MRPL44;SERPINB6;RHOB;TOX4;RNF168;PSMA3;RNF169;RARA;HCLS1;HNRNPH2;PABPC1;VGLL4;CSTB;SF3B2;DTYMK;AHNAK;CIPC;URM1;MIS12;PRKX;AIF1;PSMA7;RELA;UNG;ARNTL;NT5C;PSMB7;RXRA;CUX1;PSMB3;NSD1;EXOSC8;USP1;PLAGL2;PCGF1;SHOC2;GPBP1L1;EXOSC3;CDKN2D;SVIL;TRMT10C;GCH1;PCGF5;PTGES3;MBD2;STAT3;PSMB9;HINFP;PER1;PSMC4;SERBP1;PSMC2;ZYX;PRPF31;PKN1;UBE2D4;CRTC1;KDM1B;PDCD5;UBE2D3;FBXO25;CIB1;UBE2Z;CLU;PYCARD;PPP1CC;CCND3;CHCHD2;KHSRP;CFL1;CWC22;KPNA6;CHP1;CIR1;NUDT16;NBN;CMTR2;TLE4;RAB2A;IK;MAP2K2;SWAP70;APLP2;DYRK1A;ADAM10;UBE4A;RBX1;NCL;S100A6;SNRPG;PLAA;S100A4;ERH;SNRPF;ISCU;ZCCHC8;PSMD11;ARL3;DDX1;CREM;ARL2;CORO1A;TOR1AIP1;BCL2L12;SDCBP;SBNO2;HMBOX1;EMG1;BAG5;IRAK1;ZMAT2;UBR5;UBC;PMAIP1;NLRP1;ESRRA;CBX7;HSPA8;UBE2I;TGFB1;UBE2B;PHF11;ZBTB10;LSM1;FANCA;CHCHD10;MSN;RFXANK;ARPC4;ISG15;ARPC5;EIF2S2;POU2F2;LSM4;LSM3;DRAP1;NR4A2;MAFB;LSM6;STK24;ARPC3;MAFG;UBE2O;NABP1;COPS8;MYD88;MDM1;NFE2L2;PHF19;DDX3Y;KDM5A;RNF10;HSP90AB1;DDX47;CELF2;HP1BP3;DPY30;ARRB1;ADAR;ARRB2;DDX41;YBX1;DNPH1;ELAVL1;CABIN1;SYNE1;DUSP11;SNAPC5;UFL1;FLCN;UBE2Q1;NTMT1;NFKBIZ;TRIM69;CASP2;POLK;TNPO1;YAF2;POLE;IDH3A;ACTR3;KLF11;HSP90AA1;CAMK1D;DTX3L;NCBP2;OLIG1;PPP2R5D;PLRG1;TSN;METTL23;PTP4A2;ARL4A;PPM1B;OAS1;SLC25A19;ELF4;CTDSP1;THRAP3;IRF2;IRF7;RBMS1;BIRC6;NAA38;EAPP;NSRP1;DCTPP1;BIRC2;IRF9;SLC25A6;SASH3;NFAT5;MTPN;PDXK;CEBPB;HDAC3;PPM1N;MVP;LEF1;TAF9;DDX23;ADD1;ZBTB40;PPM1G;TBRG1;SH3BP1;RBBP4;MKNK1;POLR2C;POLR2E;SAP18;POLR2F;MAPK1;HES1;FYN;POLR2G;SNRPB2;POLR2H;HES4;MUTYH;TCF7L2;KDM4C;TAF10;LIMK1;GZMB;NAP1L1;SOD1;PITHD1;EIF3G;RGS10;CDK2AP1;PDCD2;PTPN6;QRICH1;RAN;SSBP4
GO_Cellular_Component_2021	mitochondrial respiratory chain complex I (GO:0005747)	14/42	4.047663e-07	6.494660e-06	0	0	6.853721e+00	1.008865e+02	NDUFB7;NDUFA6;NDUFB6;NDUFA5;NDUFA12;NDUFB5;NDUFA4;NDUFA3;NDUFA1;NDUFC1;NDUFAB1;NDUFS3;NDUFS2;NDUFV2
GO_Cellular_Component_2021	respiratory chain complex I (GO:0045271)	14/42	4.047663e-07	6.494660e-06	0	0	6.853721e+00	1.008865e+02	NDUFB7;NDUFA6;NDUFB6;NDUFA5;NDUFA12;NDUFB5;NDUFA4;NDUFA3;NDUFA1;NDUFC1;NDUFAB1;NDUFS3;NDUFS2;NDUFV2
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	123/1158	6.251191e-07	9.594220e-06	0	0	1.675386e+00	2.393342e+01	SRP19;SMARCB1;TMEM179B;FBXO25;GIMAP2;RBPJ;CLU;ACTB;TXN2;RRP9;PYCARD;PPP1CC;GOLGA3;RPS19;ARHGDIB;NUDT16;TRIM27;NBN;DDX18;TPM3;TPM1;DYRK1A;SETMAR;ANXA11;IMP4;RUNX3;BIN2;NCL;CCDC86;UTRN;CES1;ZCCHC8;SLBP;SET;RAB5C;ZCCHC9;ARL2;XPC;SPATA5;ANAPC11;SDCBP;EMG1;RNF213;IRAK1;OARD1;KIAA0319L;PYHIN1;OSBPL2;MSN;PA2G4;TBCA;MOB1A;LSM6;STK24;PARVG;MPHOSPH10;PIN4;ATM;NOL12;ATR;RPS23;MRPS15;CDKN1A;ACADVL;DDX47;HP1BP3;LPCAT1;ADAR;AATF;PHF8;SYNE1;COIL;SNAPC5;MRPL40;CAPZB;XPO6;LRRFIP1;PELP1;BATF3;DBNL;ANXA2;TUBB;DDX56;RHOG;RHOH;RHOC;DDX50;RHOB;FGR;RBL2;ARL4A;PPM1B;RNF169;SDHAF2;FRG1;CDC42EP2;RARA;DDX28;CSTB;ZNF593;ROCK1;CIPC;MVP;DCTN3;DDX23;RELA;ADD1;PPP2R3C;EXOSC8;MAPK1;ZNF622;EXOSC3;DCAF13;UTP6;MTX2;G0S2;HINFP;VMP1;FIG4;CDKN2AIPNL;RAB18;PTPN6;RAN
GO_Cellular_Component_2021	azurophil granule lumen (GO:0035578)	20/90	2.275901e-06	3.326730e-05	0	0	3.924923e+00	5.099706e+01	CAP1;VAT1;ANXA2;PTGES2;RNASET2;TUBB;GDI2;PRKCD;RETN;PA2G4;CPPED1;PYCARD;PLAC8;SDCBP;DPP7;NPC2;TOLLIP;MAPK1;CTSC;FTL
GO_Cellular_Component_2021	intracellular organelle lumen (GO:0070013)	94/848	2.386088e-06	3.326730e-05	0	0	1.745065e+00	2.259136e+01	CDA;ACADVL;HSP90AB1;SERPINA1;GMFG;NUDT1;ETFB;CTSS;TXN2;AP4M1;PSMD6;LGALS1;ACTR1B;CTSL;FTH1;COTL1;OSTF1;TIMP1;CTSD;CTSC;CTSB;IDH3A;METTL17;HSP90AA1;DBNL;WNT5B;RNASET2;APLP2;SHISA5;PLAUR;SIRT5;ADAM10;TRNT1;POLRMT;JMJD8;SMDT1;BIN2;CSNK2B;DNAJB11;FDX1;NDUFS3;NDUFS2;SERPING1;SUCLG2;PLEKHO2;ISCU;CES1;CFD;CSTB;ASAH1;PSMD11;SHMT2;MVP;FGL2;ARL2;CFP;TSPAN33;HSD17B8;TGOLN2;CST3;PSMB7;HMGCL;PRDX5;GRPEL1;BLOC1S1;ARSK;MAPK1;LTA4H;ACSS1;DECR1;PCK2;TRAP1;HSPA8;TRMT10C;TGFB1;GOLM1;UQCC2;ERAP1;IDH2;ARPC5;PPBP;SOD2;SOD1;KTN1;COQ5;GSTZ1;GLUD1;TSPAN14;PSMC2;NDUFAB1;NUCB1;HYOU1;PTPN6;ACO2
GO_Cellular_Component_2021	focal adhesion (GO:0005925)	52/387	2.450283e-06	3.326730e-05	0	0	2.152893e+00	2.781388e+01	ARPC1B;GDI2;SLA;RPL8;ACTB;PPP1CC;LASP1;RPS19;CFL1;CAPN2;CHP1;YWHAG;ACTR3;CAP1;KLF11;MAP2K2;ANXA5;RHOG;PLAUR;ADAM10;RHOB;DNM2;HCK;IRF2;EVL;PABPC1;PFN1;CD44;ARF6;AHNAK;LRP1;RPL12;ARL2;NEXN;CORO1B;ADD1;RRAS;G3BP1;MAPK1;PDLIM7;VASP;GIT2;SVIL;HSPA8;MSN;ARPC5;IGF2R;PTPRC;PARVG;ARPC3;ZYX;HYOU1
GO_Cellular_Component_2021	phagocytic vesicle (GO:0045335)	21/100	3.367731e-06	4.402997e-05	0	0	3.652602e+00	4.602743e+01	ATP6V0E1;SYK;UNC93B1;SLC11A1;HLA-B;ANXA11;CYBB;CYBA;TCIRG1;HLA-F;CORO1A;SCIMP;CTSS;RAB11A;RAB11B;FMNL1;HGS;ATP6V0D1;RAB5A;RAB8A;VAMP3
