Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	37/184	2.592394e-09	9.073379e-08	0	0	3.487205e+00	6.894444e+01	CFD;GPI;CSTB;VCP;ASAH1;SERPINA1;MVP;HMGB1;PYGL;SRP14;PSMD7;FTH1;COTL1;CAPN1;RAC1;CTSD;KCMF1;XRCC6;HSP90AA1;DBNL;GSN;MIF;ARPC5;DYNLL1;MAPK14;RHOA;DERA;SERPINB6;DIAPH1;PKM;IMPDH1;IMPDH2;PPIE;LAMTOR1;ALDOA;YPEL5;PPIA
GO_Cellular_Component_2021	cytoplasmic vesicle membrane (GO:0030659)	55/380	1.120245e-07	3.594119e-06	0	0	2.353799e+00	3.767150e+01	ITGB1;AP2A1;ARRB1;SLA2;SPPL3;CHMP1B;VPS35;RAC1;CTSD;AP2M1;ATP6V0E1;AP1B1;HLA-B;HLA-C;WIPI1;RHOF;VPS37B;RHOA;SERPINB6;DNM2;TBC1D5;TMBIM1;CHMP6;VPS28;CD63;PTAFR;ADRB2;RHOBTB1;CORO1C;SNX3;GGA1;SNX2;IRAK1;UBC;AP2S1;SNX9;CD74;RAB4A;TOR1A;AP3D1;SVIP;RAB11A;EHD1;RAB10;DIAPH1;EHD3;ABHD17A;P2RX1;CD9;LAMTOR2;TAB2;UBA1;ITM2B;MYD88;CD320
GO_Cellular_Component_2021	nucleus (GO:0005634)	386/4484	1.551102e-07	4.593648e-06	0	0	1.389551e+00	2.178696e+01	POP7;THYN1;HNRNPU;MSANTD4;ENO1;SMC6;DCAF6;PSMD8;PSMD7;AKT1;PRKCB;DAPK2;PRKCD;WDR74;HUS1;PSME3;SARNP;ATF7;ATF4;SLBP;SHMT2;MEPCE;ZNF24;GATA2;OAZ1;PRDX5;ZBTB7A;SERF2;HEXIM1;HEXIM2;NFE2;MAD2L1BP;UPF3A;NR1D1;PA2G4;PRDX6;PBX1;EHD3;PPP5C;ADI1;HBP1;PKIG;CDKN1C;BTG3;CDKN1A;TDRP;TUBA1C;UBL5;NIPBL;AIFM2;TMSB4X;ANXA7;ZNF367;ZNF485;UPF1;BATF2;HELLS;TPI1;SPHK1;TESC;DYNLL1;SERPINB6;PSMA4;TUBB2A;CACTIN;SF3B4;SF3B5;SF3B2;CTDP1;RPS27L;CCNDBP1;FAM214B;PSMB2;UBN1;FLNA;BRD4;CDKN2D;SF3A3;MBD4;EGLN3;CDKN2B;SF3A1;EGLN2;GSN;CRBN;CSNK1A1;CDKN2A;CARD8;NR1H2;TUBB4B;HIPK3;PSMB9;HIPK2;AGBL5;RYBP;PSMC4;CENPJ;ZYX;ZNF217;YPEL5;UBE2D2;PDCD5;MAP3K7CL;CLU;NUDT11;YY1;TUBB6;GRAP2;MPC2;CFL1;KPNA6;RAB2A;BNIP3L;TLE3;USP5;VRK3;RBX1;CDC25B;NCL;PKP4;ANAPC5;ERH;SNRPF;SNRNP25;PVALB;SNRPB;MAX;ANKRD11;MAZ;ISG20L2;PHB;HSP90B1;SAV1;TPR;SMYD3;TRAPPC2;AKIRIN2;AKIRIN1;LSM1;BTBD7;ARPC5;LSM4;NFKB2;DRAP1;MOB1B;LSM7;RGCC;ARPC2;MYD88;ISY1;RNF10;PPP1R13B;MCM7;ITGB3;MCM9;FHL1;PTEN;ARRB1;ZC3H6;PTBP1;HHEX;SIN3B;SUMO3;UBTF;HMG20B;TLK1;RFC5;EIF5B;HSP90AA1;GPX4;ELAC2;VEZF1;RAD23B;PTBP3;PPM1A;PTP4A2;TFDP1;PKM;MCM4;DCTPP1;GAPDH;MCM2;HDAC5;MTPN;PRKAA1;SMARCD2;WBP2;PPM1N;CEBPG;TULP3;DPCD;CDC45;DNAJB6;CCDC85B;POLR2E;SAP18;TNNI2;POLR2L;NDUFA9;MLXIP;PTPN18;GPKOW;HNRNPAB;PNRC2;IMPDH1;ZGLP1;IMPDH2;ZNF615;KLF9;PFKP;CMAS;RTCA;NUDT1;CCAR2;ACTB;NUDT3;CCAR1;FTH1;CPNE1;SNRPD3;GLUL;SOX4;TMPO;SKP1;IFRD2;IFRD1;TALDO1;SRRM1;BTK;VDAC3;PREB;TRIB1;PFN1;AURKAIP1;TRIB2;DCUN1D5;PTTG1IP;TXN;NLK;DGUOK;PPCS;SWI5;SYMPK;INPP5K;HIVEP2;XRCC6;RABGAP1L;SETDB1;GADD45A;PDE2A;PTK2;MANF;STAG1;NDUFAF3;CALM3;GRB2;ANP32B;CALM1;CCNJL;RPAIN;CLIC4;OTUD7B;SYNCRIP;CTSL;XPO6;HTATIP2;NCOA1;SYK;NCOA3;STRADB;TUBB;NCOA4;COMMD1;SREBF2;COMMD5;PRPF18;ALDOA;PTMA;CSTB;PCNA;NT5C;SH3BGRL;TCEAL4;LMNA;UBL4A;CD74;SVIL;RANBP1;SPRYD4;RPA1;XPO7;MLH3;GFI1B;CCNG1;HDGF;MPHOSPH8;TJP2;MIDN;FHOD1;PEBP1;NUCKS1;CIB1;PRDM1;SRP14;ACRBP;ACTG1;EFTUD2;FBL;CCND3;RGS3;BANF1;ZBP1;PCID2;CDYL;ADAM19;SPOCD1;DOK1;HNRNPUL1;TBL1XR1;CMPK1;PPIE;PPIG;PPIB;PPIA;VCP;UBA7;TAF5L;ZFP36L1;VCPIP1;IRAK1;ZMAT2;UBC;CAMTA1;ISOC2;CPSF7;PDHA1;TGFB1;UBE2B;CBX3;PCIF1;HMGA1;CHCHD10;MSN;AZIN1;CLK2;DIAPH1;NASP;NABP2;UBE2O;UBA1;GSK3A;HSPB1;HMGB1;CHD2;DNPH1;SENP6;UBE2Q2;CASP3;MYBL2;KDM6B;YWHAZ;ETV6;MYH9;MVP;LEF1;RNF8;RNF113A;UGP2;RALY;SNCA;RBM38;NAA10;EYA3;TAF10;MX1;NAP1L1;MAPK14;YY1AP1;USF2;U2SURP;POLE4;WEE1;RPS6KB2;CDK2AP2;RGS10;TAF3
GO_Cellular_Component_2021	cytoplasmic vesicle lumen (GO:0060205)	25/115	2.018420e-07	5.550655e-06	0	0	3.825945e+00	5.897993e+01	CFD;GPI;CSTB;VCP;ROCK1;MVP;HMGB1;PYGL;SRP14;PSMD7;COTL1;XRCC6;HSP90AA1;DBNL;GSN;MIF;ARPC5;MAPK14;DERA;PKM;IMPDH1;IMPDH2;PPIE;ALDOA;PPIA
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	124/1158	3.652339e-07	9.374337e-06	0	0	1.692092e+00	2.508142e+01	POP5;POP7;FHOD1;NUCKS1;CLU;ACTB;CCAR2;ACTG1;FBL;ARHGDIA;ARHGDIB;CDK5RAP2;TPM4;TPM3;TPM1;WDR74;CDYL;SDHA;VRK3;ANK1;TUBA4A;FRMD3;EBNA1BP2;NCL;AKAP9;CMPK1;ANAPC5;PKP4;SLBP;MACF1;VCP;DCUN1D5;RPS19BP1;EPB41;NOLC1;RHOBTB1;RAP1B;CYB5R3;IRAK1;EPB41L3;CAMTA1;SPTBN1;XRCC6;PDHA1;NOP16;CBX3;MSN;MAD2L1BP;UPF3A;PA2G4;TBCA;PTK2;WDR55;EHD1;MOB1B;ABTB1;MOB1A;STAG1;RGCC;MOB2;GRB2;MAGED2;ANP32B;FERMT3;CDKN1A;MCM7;MRPS12;HSPB1;STON2;WDR46;PTBP1;SERP1;CAPZB;AIFM2;XPO6;UBTF;RAC1;RRP12;SPG11;EMD;PELP1;DBNL;MRPS27;RIPK2;TUBB;PLA2G4C;RHOF;RHOC;RHOA;ETV6;MZT2A;PSRC1;CTTN;KIF2A;MAPRE1;GAPDH;MCM2;SF3B4;CSTB;CTDP1;ROCK1;MVP;TULP3;NOL8;NOC4L;ASAP1;ADD3;CLN6;PDLIM1;PNMA1;FLNA;STOM;BCAP31;GSN;NAA10;NIFK;NPM3;TUBB4B;YY1AP1;WEE1;CAPZA1;P4HB;MPHOSPH8;EIF3A
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	62/469	4.795267e-07	1.153861e-05	0	0	2.120575e+00	3.085536e+01	COX7B;SLC44A1;NDUFA12;MRPS12;COX6A1;CLU;OPA1;AIFM2;TIMM17A;MRPL9;COX8A;BNIP3L;CPT1A;MRPS26;MRPS27;MRPS25;MRPS22;PLA2G4C;MRPS21;SDHA;MRPL43;GCAT;DNM2;RAB32;DNM3;HADHA;RNF144B;SMDT1;MRPL51;NDUFS5;UQCRC1;VDAC3;AURKAIP1;NDUFB9;NDUFB7;SHMT2;TIMM13;NDUFB2;MRPL14;TIMM10;PHB;MFF;UQCRH;MRPL11;MRPL20;PGRMC1;CYB5R3;UBC;NDUFA9;DNAJC19;NDUFA6;NDUFA4;UQCC2;NDUFA2;PDE2A;MX1;MRPL23;MRPL21;DHODH;NDUFAF3;MCU;BCL2L1
GO_Cellular_Component_2021	bounding membrane of organelle (GO:0098588)	88/767	1.234621e-06	2.796053e-05	0	0	1.813221e+00	2.466841e+01	ARF3;ITGB1;SLC35B2;ARF1;SERPINA1;ATP2A3;ATP2A2;ARRB1;AP2A1;SLA2;SPPL3;GALNT10;GOLGA2;AP1G2;GNPTAB;CHMP1B;DSE;VPS35;RAC1;SNAP29;B2M;CTSD;AP2M1;RAB8A;RAB2A;GABARAPL2;ATP6V0E1;AP1B1;HLA-B;TAP1;HLA-C;WIPI1;VPS37B;HLA-A;RHOF;RAB33A;RHOA;SREBF2;SERPINB6;HLA-E;DNM2;TPST2;STIM1;TBC1D20;TBC1D5;TMBIM1;KDELR2;CHMP6;VPS28;CHST2;ARL8B;NAPA;CD63;PTAFR;FURIN;ADRB2;RHOBTB1;CORO1C;CDC42;SNX3;GGA1;SNX2;IRAK1;CHST12;UBC;AP2S1;ST3GAL3;CD74;DMTN;GPR108;AP3D1;CTNS;SVIP;ARCN1;EHD1;RAB10;DIAPH1;EHD3;ABHD17A;P2RX1;CD9;LAMTOR2;TAB2;UBA1;MYD88;ITM2B;BET1;CD320
GO_Cellular_Component_2021	organelle inner membrane (GO:0019866)	47/346	5.482465e-06	1.170771e-04	0	0	2.176212e+00	2.636253e+01	NDUFB9;COX7B;NDUFB7;SHMT2;NDUFA12;MRPS12;TIMM13;NDUFB2;MRPL14;TIMM10;PHB;COX6A1;CLU;UQCRH;MRPL11;MRPL20;OPA1;TIMM17A;MRPL9;EMD;COX8A;DNAJC19;MRPS26;MRPS27;NDUFA6;MRPS25;CBX3;UQCC2;NDUFA4;MRPS22;PDE2A;NDUFA2;MRPS21;MRPL23;SDHA;GCAT;MRPL21;MRPL43;DHODH;HADHA;SMDT1;MRPL51;NDUFS5;UQCRC1;NDUFAF3;AURKAIP1;MCU
GO_Cellular_Component_2021	recycling endosome membrane (GO:0055038)	15/58	5.777830e-06	1.170771e-04	0	0	4.781334e+00	5.766997e+01	CMTM6;HLA-B;HLA-C;HLA-A;RAB11A;HLA-E;RAB11B;EHD1;EHD3;PACSIN2;RAC1;B2M;RAB8A;ATP9A;VTI1B
GO_Cellular_Component_2021	platelet alpha granule membrane (GO:0031092)	8/17	6.636985e-06	1.217859e-04	0	0	1.214315e+01	1.447810e+02	CYB5R1;SPARC;ITGB3;ITGA2B;CD9;SYTL4;LY6G6F;SNCA
GO_Cellular_Component_2021	mitochondrial inner membrane (GO:0005743)	45/328	6.642868e-06	1.217859e-04	0	0	2.200006e+00	2.622840e+01	NDUFB9;COX7B;NDUFB7;SHMT2;NDUFA12;MRPS12;TIMM13;NDUFB2;MRPL14;TIMM10;PHB;COX6A1;CLU;UQCRH;MRPL11;MRPL20;OPA1;TIMM17A;MRPL9;COX8A;DNAJC19;MRPS26;MRPS27;NDUFA6;MRPS25;UQCC2;NDUFA4;MRPS22;PDE2A;NDUFA2;MRPS21;MRPL23;SDHA;GCAT;MRPL21;MRPL43;DHODH;HADHA;SMDT1;MRPL51;NDUFS5;UQCRC1;NDUFAF3;AURKAIP1;MCU
GO_Cellular_Component_2021	early endosome membrane (GO:0031901)	20/97	7.669685e-06	1.342195e-04	0	0	3.566766e+00	4.201021e+01	RAB4A;SPHK1;CMTM6;HLA-B;HLA-C;HLA-A;MR1;SLC39A14;TMEM163;HLA-E;RUFY1;SNX3;EHD1;SNX4;GGA1;RABEP1;B2M;ATP9A;SNX6;VTI1B
GO_Cellular_Component_2021	MHC class I protein complex (GO:0042612)	5/6	8.506471e-06	1.423909e-04	0	0	6.818448e+01	7.960322e+02	HLA-B;HLA-C;HLA-A;B2M;HLA-E
GO_Cellular_Component_2021	secretory granule membrane (GO:0030667)	39/274	1.135765e-05	1.821957e-04	0	0	2.291758e+00	2.609308e+01	CD63;SPARC;SLC44A2;ITGB3;PTAFR;ITGA2B;SNAP23;ACRBP;RAP1B;CYB5R1;PGRMC1;CPNE1;ANXA7;STOM;RAC1;SNAP29;LY6G6F;SNCA;CMTM6;HLA-B;HLA-C;RAB27B;RHOF;DYNLL1;SYTL4;SVIP;RHOA;SERPINB6;RAB10;DIAPH1;VAPA;RAB37;P2RX1;TMBIM1;CD9;LAMTOR2;CD47;LAMTOR1;CD68
GO_Cellular_Component_2021	polymeric cytoskeletal fiber (GO:0099513)	37/256	1.334746e-05	2.055508e-04	0	0	2.331608e+00	2.617040e+01	MACF1;ARHGAP6;ACTB;ACTG1;NCKIPSD;PNN;TUBA1C;TUBA1B;PAK1;TUBB6;KIF5C;PSTPIP2;TUBB1;COTL1;RAC1;CCT7;GAS2L1;CDK5RAP2;CLASP2;DBNL;DMTN;TPM4;TPM3;ACTN1;TUBB;TPM1;TUBB4B;TUBA4A;DNM2;TUBB2A;CTTN;KIF2A;CDK2AP2;EFHC2;MAPRE1;TUBA8;PLEC
GO_Cellular_Component_2021	azurophil granule (GO:0042582)	26/155	1.902740e-05	2.817518e-04	0	0	2.772254e+00	3.013338e+01	CD63;VCP;STXBP2;SNAP23;RAP1B;CYB5R3;CPNE1;STOM;SNAP29;CTSA;TRAPPC1;IST1;TUBB;PRKCD;CMTM6;PA2G4;TUBB4B;PRDX6;VAPA;RAB37;IMPDH1;TOLLIP;LAMTOR1;CD68;GLA;FTL
GO_Cellular_Component_2021	U2-type precatalytic spliceosome (GO:0071005)	13/50	2.261234e-05	3.224352e-04	0	0	4.810254e+00	5.145535e+01	SF3B4;SF3A3;SF3B5;SF3B2;SF3A1;LSM4;EFTUD2;RNF113A;LSM7;ZMAT2;SNRPD3;SNRPF;SNRPB
GO_Cellular_Component_2021	vesicle (GO:0031982)	33/226	3.104465e-05	4.268640e-04	0	0	2.355956e+00	2.445502e+01	SERPINE2;DCTN2;CD81;CIB1;ACTB;CORO1C;TUBA1C;CFL1;UBC;AKT1;STOM;VTI1B;RAB4A;RIPK2;MSN;MIF;TUBB4B;YWHAZ;WDR54;RHOA;RAB11A;MYL6;TUBB2A;PKM;VAPA;GNB1;CD9;TAGLN2;CALM3;CALM1;PPIA;GAPDH;MYO1G
GO_Cellular_Component_2021	precatalytic spliceosome (GO:0071011)	13/52	3.558339e-05	4.724002e-04	0	0	4.563083e+00	4.674254e+01	SF3B4;SF3A3;SF3B5;SF3B2;SF3A1;LSM4;EFTUD2;RNF113A;LSM7;ZMAT2;SNRPD3;SNRPF;SNRPB
GO_Cellular_Component_2021	actin filament (GO:0005884)	15/72	9.057597e-05	1.162392e-03	0	0	3.604254e+00	3.355316e+01	DBNL;DMTN;TPM4;TPM3;ACTN1;TPM1;ARHGAP6;ACTB;ACTG1;PAK1;CTTN;PSTPIP2;COTL1;RAC1;GAS2L1
