Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	NADH dehydrogenase complex assembly (GO:0010257)	28/58	7.670144e-18	2.837256e-15	0	0	1.292559e+01	5.093871e+02	NDUFA11;NDUFB10;NDUFB11;NDUFB5;NDUFB4;NDUFA10;NDUFB3;NDUFB1;NDUFV3;NDUFV2;NDUFV1;NDUFA8;NDUFA6;TIMMDC1;NDUFA2;NDUFA1;NDUFC2;OXA1L;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFAB1;NDUFS3;NDUFAF2;NDUFS2;NDUFAF3
GO_Biological_Process_2021	mRNA processing (GO:0006397)	66/300	1.338912e-17	4.540027e-15	0	0	3.975734e+00	1.544656e+02	PDCD7;EIF4A3;HNRNPU;YBX1;PQBP1;UBL5;PTBP1;ALKBH5;SNRPD1;PCF11;MAGOH;PAPOLA;PRKACA;RBM17;BUD31;PRPF40A;ZCRB1;GTF2F2;THOC7;SFPQ;FRG1;SNRPG;SRSF2;SNRNP27;SRSF3;SNRPE;SRSF4;PABPC1;SNRPF;DNAJC8;AURKAIP1;SNRPC;SRSF7;SNRPA;SNRPB;SRSF9;SF3B4;SF3B5;RBM8A;SRSF1;SUPT4H1;U2AF1L4;PABPN1;POLR2A;PUF60;TRA2B;POLR2E;RALY;SNRPB2;POLR2H;POLR2I;SMNDC1;SRSF11;HNRNPA0;HNRNPA3;CPSF6;NONO;UPF3B;LSM2;LSM7;SNW1;LSM6;SON;HNRNPA2B1;HNRNPD;HNRNPC
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	59/251	2.732244e-17	8.551923e-15	0	0	4.318244e+00	1.646928e+02	PDCD7;EIF4A3;HNRNPU;YBX1;PQBP1;UBL5;PTBP1;SNRPD1;PCF11;MAGOH;PAPOLA;RBM17;BUD31;PRPF40A;ZCRB1;GTF2F2;SFPQ;FRG1;SNRPG;SRSF2;SNRNP27;SRSF3;SNRPE;SRSF4;PABPC1;SNRPF;DNAJC8;SNRPC;SRSF7;SNRPA;SNRPB;SRSF9;SF3B4;SF3B5;RBM8A;SRSF1;U2AF1L4;PABPN1;POLR2A;PUF60;TRA2B;POLR2E;RALY;SNRPB2;POLR2H;POLR2I;SMNDC1;SRSF11;HNRNPA0;HNRNPA3;NONO;UPF3B;LSM2;LSM7;SNW1;LSM6;HNRNPA2B1;HNRNPD;HNRNPC
GO_Biological_Process_2021	mRNA metabolic process (GO:0016071)	31/95	8.066965e-14	2.289250e-11	0	0	6.710763e+00	2.023188e+02	SF3B4;RNH1;SRSF1;SUPT4H1;LSM10;PTBP1;ALKBH5;ZFP36;PCF11;NUDT16;PRKACA;SRSF11;HNRNPA0;CPSF6;SSB;NONO;CNOT10;LSM2;SFPQ;LSM6;SON;HNRNPA2B1;SNRPG;SRSF2;SNRPE;SRSF4;SNRPF;AURKAIP1;SRSF7;SNRPB;SRSF9
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	28/78	8.439114e-14	2.289250e-11	0	0	7.747014e+00	2.332108e+02	NCF2;IFI30;PSMB10;PSMD8;PSMB6;PSMB7;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;FCER1G;CYBA;PSMB8;TAPBP;CLEC4A;PSMA5;VAMP8;PSMA3;PSMC5;PSMA4;PSMA1;PSMC4;PSME2;CALR;VAMP3
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	32/103	1.509607e-13	3.839118e-11	0	0	6.246579e+00	1.844100e+02	DCTN6;DCTN3;CLTA;IFI30;CTSS;ACTR1A;HLA-DMA;HLA-DMB;AP1S2;AP2S1;HLA-DOA;HLA-DQA2;AP2M1;HLA-DQA1;HLA-DPA1;CD74;HLA-DRB5;SEC13;FCER1G;DYNLL1;DNM2;CLEC4A;DYNC1LI1;CANX;CAPZA2;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB2;LGMN;HLA-DQB1;RAB7A
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	44/185	1.970730e-13	4.717000e-11	0	0	4.347630e+00	1.271908e+02	WAS;PSMB10;PSMD8;PSMB6;PSMB7;PAK1;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;INPP5D;PSMB1;BLNK;NCKAP1L;EIF2B1;HLA-DQA2;PAK2;HLA-DQA1;HLA-DPA1;HLA-DRB5;SYK;RIPK2;PSMB8;LAT2;PSMA5;PSMA3;CD4;PSMC5;PSMA4;PSMA1;THEMIS2;PSMC4;BTK;HLA-DPB1;PSME2;HLA-DRA;MNDA;RBCK1;HLA-DRB1;HLA-DQB2;SPG21;HLA-DQB1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	31/98	2.094399e-13	4.734506e-11	0	0	6.409245e+00	1.871137e+02	DCTN6;DCTN3;CLTA;IFI30;CTSS;ACTR1A;HLA-DMA;HLA-DMB;AP1S2;AP2S1;HLA-DOA;HLA-DQA2;AP2M1;HLA-DQA1;HLA-DPA1;CD74;HLA-DRB5;SEC13;FCER1G;DYNLL1;DNM2;DYNC1LI1;CANX;CAPZA2;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB2;LGMN;HLA-DQB1;RAB7A
GO_Biological_Process_2021	RNA processing (GO:0006396)	43/179	2.560785e-13	5.484123e-11	0	0	4.402900e+00	1.276546e+02	SF3B4;RBM8A;PDCD7;SRSF1;SUPT4H1;HNRNPU;RBM3;PTBP1;ALKBH5;PABPN1;SNRPD1;MAGOH;PRKACA;SRSF11;HNRNPA0;DDX17;IVNS1ABP;RBM39;MBNL1;CPSF6;NONO;LSM1;DDX54;ZCRB1;SFPQ;LSM6;SON;SCNM1;RRAGC;XRN2;HNRNPA2B1;SNRPG;SRSF2;HNRNPD;LUC7L3;RBMS1;SRSF4;SNRPF;HNRNPC;AURKAIP1;SRSF7;SNRPB;SRSF9
GO_Biological_Process_2021	antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	31/100	3.864419e-13	7.862160e-11	0	0	6.222799e+00	1.778588e+02	DCTN6;DCTN3;CLTA;IFI30;CTSS;ACTR1A;HLA-DMA;HLA-DMB;AP1S2;AP2S1;HLA-DOA;HLA-DQA2;AP2M1;HLA-DQA1;HLA-DPA1;CD74;HLA-DRB5;SEC13;FCER1G;DYNLL1;DNM2;DYNC1LI1;CANX;CAPZA2;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB2;LGMN;HLA-DQB1;RAB7A
GO_Biological_Process_2021	translational termination (GO:0006415)	29/96	4.564972e-12	8.845177e-10	0	0	5.986810e+00	1.563312e+02	MRPS15;MRPS16;MRPS12;MRPS34;MRPL14;MRPL15;MRPL34;MRPL54;MRPL11;MRPL55;MRPL41;MRPL3;TRMT112;MRPL9;GADD45GIP1;MRPS25;MRPS22;MRPL27;MRPL45;MRPS7;MRPL23;MRPS6;MRPL21;MRPS18C;OXA1L;MRPL51;ETF1;AURKAIP1;DAP3
GO_Biological_Process_2021	regulation of cellular amine metabolic process (GO:0033238)	21/51	4.841955e-12	8.955416e-10	0	0	9.643926e+00	2.512600e+02	OAZ1;OAZ2;PSMB10;PSMB8;PSMD8;PSMA5;PSMB6;PSMB7;PSMA3;PSMB4;PSMC5;PSMD7;PSMA4;PSMB5;PSMD4;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME2
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	25/73	6.059600e-12	1.072022e-09	0	0	7.189899e+00	1.857106e+02	NCF2;PSMB10;PSMD8;PSMB6;PSMB7;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;CYBA;PSMB8;TAPBP;PSMA5;VAMP8;PSMA3;PSMC5;PSMA4;PSMA1;PSMC4;PSME2;CALR;VAMP3
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	21/54	1.803496e-11	3.057677e-09	0	0	8.765791e+00	2.168544e+02	OAZ1;OAZ2;PSMB10;PSMB8;PSMD8;PSMA5;PSMB6;PSMB7;PSMA3;PSMB4;PSMC5;PSMD7;PSMA4;PSMB5;PSMD4;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME2
GO_Biological_Process_2021	mitochondrial translational elongation (GO:0070125)	27/89	2.223213e-11	3.479329e-09	0	0	6.016093e+00	1.475716e+02	MRPS15;MRPS16;MRPS12;MRPS34;MRPL14;MRPL15;MRPL34;MRPL54;MRPL11;MRPL55;MRPL41;MRPL3;MRPL9;GADD45GIP1;MRPS25;MRPS22;MRPL27;MRPL45;MRPS7;MRPL23;MRPS6;MRPL21;MRPS18C;OXA1L;MRPL51;AURKAIP1;DAP3
GO_Biological_Process_2021	mitochondrial translational termination (GO:0070126)	27/89	2.223213e-11	3.479329e-09	0	0	6.016093e+00	1.475716e+02	MRPS15;MRPS16;MRPS12;MRPS34;MRPL14;MRPL15;MRPL34;MRPL54;MRPL11;MRPL55;MRPL41;MRPL3;MRPL9;GADD45GIP1;MRPS25;MRPS22;MRPL27;MRPL45;MRPS7;MRPL23;MRPS6;MRPL21;MRPS18C;OXA1L;MRPL51;AURKAIP1;DAP3
GO_Biological_Process_2021	gene expression (GO:0010467)	61/356	2.595716e-11	3.830945e-09	0	0	2.893968e+00	7.053924e+01	RPL4;HBS1L;MRPS15;MRPS16;EIF4A3;MRPS12;HNRNPU;RPL8;MRPL34;MRPL41;RBM3;MRPL3;ALKBH5;HHEX;MAGOH;MRPL9;RPS11;RPL39;DDX17;NUP214;SEC13;RPS9;NUP210;RPL23;DDX54;MRPS7;MRPS6;THOC7;MRPS18C;MRPL51;RRAGC;XRN2;SRSF2;SRSF3;RBMS1;SRSF4;SRSF7;SRSF9;POM121;RBM8A;SRSF1;MRPL11;MRPL55;HSPD1;U2AF1L4;PABPN1;POLR2A;POLR2E;RPS2;POLR2H;POLR2I;SRSF11;RBM39;MRPL27;UPF3B;MRPL23;NR4A2;HNRNPA2B1;RPS6KB2;HNRNPD;RPS24
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	37/158	2.636188e-11	3.830945e-09	0	0	4.242482e+00	1.033431e+02	WAS;PSMB10;PSMD8;PSMB6;PSMB7;PAK1;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;INPP5D;PSMB1;EIF2B1;HLA-DQA2;PAK2;HLA-DQA1;HLA-DPA1;HLA-DRB5;RIPK2;PSMB8;PSMA5;PSMA3;CD4;PSMC5;PSMA4;PSMA1;THEMIS2;PSMC4;HLA-DPB1;PSME2;HLA-DRA;RBCK1;HLA-DRB1;HLA-DQB2;HLA-DQB1
GO_Biological_Process_2021	Fc-epsilon receptor signaling pathway (GO:0038095)	30/111	4.463703e-11	6.088580e-09	0	0	5.122766e+00	1.220881e+02	LILRA4;PSMB10;PSMD8;PSMB6;PSMB7;PPP3R1;PAK1;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;FCER1A;RAC1;PAK2;FCER1G;SYK;PSMB8;LAT2;PSMA5;PSMA3;PSMC5;PSMA4;PSMA1;PSMC4;BTK;PSME2;GRB2
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	35/146	4.489000e-11	6.088580e-09	0	0	4.370516e+00	1.041354e+02	SET;ANP32A;YWHAB;HNRNPU;YBX1;PSMB10;PSMD8;PSMB6;PSMB7;ZFP36;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;PAIP1;NUP214;YTHDF3;PRKCD;PSMB8;PSMA5;PSMA3;PSMC5;PSMA4;PSMA1;THRAP3;PSMC4;APEX1;SERBP1;HNRNPD;PSME2;PABPC1;VIM
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	30/112	5.701843e-11	7.484129e-09	0	0	5.060021e+00	1.193540e+02	LILRA4;PSMB10;PSMD8;PSMB6;PSMB7;PPP3R1;PAK1;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;FCER1A;RAC1;PAK2;FCER1G;SYK;PSMB8;LAT2;PSMA5;PSMA3;PSMC5;PSMA4;PSMA1;PSMC4;BTK;PSME2;GRB2
GO_Biological_Process_2021	innate immune response activating cell surface receptor signaling pathway (GO:0002220)	31/119	5.958792e-11	7.576976e-09	0	0	4.874245e+00	1.147571e+02	FCN1;CLEC10A;LILRA2;PSMB10;PSMD8;PSMB6;PSMB7;PAK1;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;PRKACA;PAK2;FCER1G;SYK;PRKCD;PSMB8;CLEC4A;PSMA5;CLEC4C;PSMA3;PSMC5;TYROBP;PSMA4;PSMA1;PSMC4;PSME2
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	31/122	1.184460e-10	1.460475e-08	0	0	4.712793e+00	1.077183e+02	SET;ANP32A;YWHAB;PSMB10;PSMD8;PSMB6;PSMB7;ZFP36;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;NUP214;YTHDF3;PRKCD;PSMB8;PSMA5;PSMA3;PSMC5;PSMA4;PSMA1;PSMC4;APEX1;SERBP1;HNRNPD;PSME2;PABPC1;VIM
GO_Biological_Process_2021	proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	13/22	1.937418e-10	2.318634e-08	0	0	1.980527e+01	4.429348e+02	PSMB10;PSMB8;PSMA5;PSMB6;PSMB7;PSMA3;PSMB4;PSMA4;PSMB5;PSMA1;PSMB2;PSMB3;PSMB1
GO_Biological_Process_2021	Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	25/85	2.558249e-10	2.974147e-08	0	0	5.748205e+00	1.269579e+02	ARRB2;PSMB10;PSMD8;PSMB6;PSMB7;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;AP2S1;RAC1;AP2M1;RHOA;PSMB8;PSMA5;PSMA3;PSMC5;PSMA4;PSMA1;PSMC4;PSME2;PFN1
GO_Biological_Process_2021	cellular response to lectin (GO:1990858)	29/115	5.683509e-10	6.197464e-08	0	0	4.659368e+00	9.918994e+01	CLEC10A;PSMB10;PSMD8;PSMB6;PSMB7;PAK1;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;PRKACA;PAK2;FCER1G;SYK;PRKCD;PSMB8;CLEC4A;PSMA5;CLEC4C;PSMA3;PSMC5;TYROBP;PSMA4;PSMA1;PSMC4;PSME2
GO_Biological_Process_2021	stimulatory C-type lectin receptor signaling pathway (GO:0002223)	29/115	5.683509e-10	6.197464e-08	0	0	4.659368e+00	9.918994e+01	CLEC10A;PSMB10;PSMD8;PSMB6;PSMB7;PAK1;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;PRKACA;PAK2;FCER1G;SYK;PRKCD;PSMB8;CLEC4A;PSMA5;CLEC4C;PSMA3;PSMC5;TYROBP;PSMA4;PSMA1;PSMC4;PSME2
GO_Biological_Process_2021	regulation of establishment of planar polarity (GO:0090175)	25/88	5.787752e-10	6.197464e-08	0	0	5.473596e+00	1.164240e+02	ARRB2;PSMB10;PSMD8;PSMB6;PSMB7;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMB3;PSMB1;AP2S1;RAC1;AP2M1;RHOA;PSMB8;PSMA5;PSMA3;PSMC5;PSMA4;PSMA1;PSMC4;PSME2;PFN1
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	21/64	7.336339e-10	7.480670e-08	0	0	6.723618e+00	1.414179e+02	OAZ1;OAZ2;PSMB10;PSMB8;PSMD8;PSMA5;PSMB6;PSMB7;PSMA3;PSMB4;PSMC5;PSMD7;PSMA4;PSMB5;PSMD4;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME2
GO_Biological_Process_2021	membrane organization (GO:0061024)	45/242	7.353817e-10	7.480670e-08	0	0	3.175230e+00	6.677710e+01	GLTP;NAPA;MTCH1;STX18;CLTB;CLTA;ARRB2;ACTB;ACTG1;TIMM50;SNX3;SYNGR1;SYNGR2;SERP1;TMEM43;FCHO1;CHMP1B;AP2S1;PACSIN2;SNX9;SNAP29;AP2M1;ACTR2;GCA;MX2;MX1;AP3D1;M6PR;ARPC5;TMEM170A;DNM2;VAMP8;CCDC88A;OXA1L;CD4;VAMP7;NECAP1;ARPC2;ARPC3;PPT1;MYADM;CHMP4B;GRB2;VAMP3;CHMP5
GO_Biological_Process_2021	translational elongation (GO:0006414)	27/104	1.103653e-09	1.095308e-07	0	0	4.840213e+00	9.982766e+01	MRPS15;MRPS16;MRPS12;MRPS34;MRPL14;MRPL15;MRPL34;MRPL54;MRPL11;MRPL55;MRPL41;MRPL3;MRPL9;GADD45GIP1;MRPS25;MRPS22;MRPL27;MRPL23;MRPL45;MRPS7;MRPS6;MRPL21;MRPS18C;OXA1L;MRPL51;AURKAIP1;DAP3
GO_Biological_Process_2021	mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)	11/17	1.272568e-09	1.232876e-07	0	0	2.510453e+01	5.141968e+02	COX8A;COX7B;COX7A2L;NDUFA4;COX4I1;CYCS;COX5B;COX6A1;COX6C;COX5A;COX6B1
