Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	138/1158	7.433354e-11	2.351643e-09	0	0	1.932193e+00	4.506349e+01	RPL5;SMARCB1;HNRNPR;AUP1;SMC3;RPL9;PWP1;CCAR2;RRP8;RPS19;RPS18;MYC;ARHGDIB;ZNF207;RPL36;RPL35;MACROD2;NBN;MAF1;RPS11;IER5;CDK5RAP3;RPS13;DDX18;RPS9;RPS7;SCAF11;TPM3;RPL23;RPS5;RPS6;WDR74;RECQL;CYB561A3;LARP4B;VRK3;HDHD3;EEF1A1;EWSR1;SUB1;NCL;CMPK1;ANAPC5;RPL27;SRSF5;ZNF397;ZCCHC7;BLM;INO80E;DDX5;RPS19BP1;ZCCHC9;NOLC1;RPAP2;RPF1;RAD21;CAMTA1;ARL14EP;IQSEC1;XRCC5;CBX3;CBX1;UPF3A;TBCA;ISG20;EHD1;ABTB1;STAG1;GNL3L;RPS27;UBLCP1;STAG3;CDK4;GRB2;RPS23;CDCA7L;PAK1IP1;RPL7A;HINT1;MRPL40;SNAPC3;RAC2;UBTF;LRRFIP1;RBM7;METTL18;DBNL;PARP1;NSUN5;BCKDHB;DDX54;RPL13A;RHOH;EDF1;RPS3A;UTP18;RHOA;GNL3;ARL4A;RCN2;C1D;ARHGEF2;SF3B3;ROCK1;DDX24;RPL11;PARN;AKAP8;CAPG;ADD3;ADD1;CLN6;PDLIM1;TAF1D;RBM15B;EXOSC10;IFI16;EXOSC8;TRA2A;RPL13;DNAJB9;METTL7A;RPL15;RPS2;RPS27A;E2F5;EXOSC3;RPL18;RPL19;NOP58;NPM1;RPL23A;MZT1;PML;CENPH;CAPZA1;TCEA1;PTPN6
GO_Cellular_Component_2021	focal adhesion (GO:0005925)	62/387	3.103284e-10	8.999524e-09	0	0	2.667563e+00	5.840200e+01	RPL5;RPL30;RPL31;CD81;RPLP1;RPLP0;SNAP23;GDI2;ARPC5L;RPL8;RPL10A;LIMD1;RPL9;RPS15;RPL7A;RPS16;RPS19;RPS18;ANXA6;RAC2;RPLP2;FLOT2;RPS11;RPS13;ACTR3;ACTR2;RPS9;RPS7;ITGA4;RPS8;RPL23;RPS5;RRAS2;RPL13A;RPS3A;RHOA;DNM2;HCK;RPL37A;IRF2;RPL27;EVL;ARHGEF2;PABPC1;EZR;ARF6;RPL12;ADD1;PDLIM1;PTK2B;RSU1;RPS2;RPL18;RPL19;ARL14EP;NPM1;HMGA1;ARHGAP24;HNRNPK;ARPC3;RPS29;LIMS2
GO_Cellular_Component_2021	MHC class II protein complex (GO:0042613)	10/13	5.246058e-10	1.404329e-08	0	0	4.561842e+01	9.747914e+02	HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	cell-substrate junction (GO:0030055)	62/394	6.488049e-10	1.581095e-08	0	0	2.610321e+00	5.522365e+01	RPL5;RPL30;RPL31;CD81;RPLP1;RPLP0;SNAP23;GDI2;ARPC5L;RPL8;RPL10A;LIMD1;RPL9;RPS15;RPL7A;RPS16;RPS19;RPS18;ANXA6;RAC2;RPLP2;FLOT2;RPS11;RPS13;ACTR3;ACTR2;RPS9;RPS7;ITGA4;RPS8;RPL23;RPS5;RRAS2;RPL13A;RPS3A;RHOA;DNM2;HCK;RPL37A;IRF2;RPL27;EVL;ARHGEF2;PABPC1;EZR;ARF6;RPL12;ADD1;PDLIM1;PTK2B;RSU1;RPS2;RPL18;RPL19;ARL14EP;NPM1;HMGA1;ARHGAP24;HNRNPK;ARPC3;RPS29;LIMS2
GO_Cellular_Component_2021	integral component of lumenal side of endoplasmic reticulum membrane (GO:0071556)	14/28	7.639137e-10	1.581095e-08	0	0	1.371776e+01	2.879710e+02	CD74;HLA-DRB5;HLA-F;SPPL3;HLA-E;TAPBP;CANX;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	lumenal side of endoplasmic reticulum membrane (GO:0098553)	14/28	7.639137e-10	1.581095e-08	0	0	1.371776e+01	2.879710e+02	CD74;HLA-DRB5;HLA-F;SPPL3;HLA-E;TAPBP;CANX;HLA-DPB1;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	MHC protein complex (GO:0042611)	12/20	7.723742e-10	1.581095e-08	0	0	2.055298e+01	4.312334e+02	HLA-DRB5;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-F;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-E;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	transport vesicle membrane (GO:0030658)	18/60	5.803814e-08	1.119509e-06	0	0	5.887551e+00	9.809936e+01	RAB1A;CD74;MCFD2;HLA-DRB5;GOSR2;USO1;HLA-F;HLA-E;LMAN1;HLA-DPB1;TMED2;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;SEC31A
GO_Cellular_Component_2021	ER to Golgi transport vesicle membrane (GO:0012507)	17/54	6.112264e-08	1.119509e-06	0	0	6.308915e+00	1.047935e+02	CD74;MCFD2;HLA-DRB5;GOSR2;USO1;HLA-F;HLA-E;LMAN1;HLA-DPB1;TMED2;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;SEC31A
GO_Cellular_Component_2021	coated vesicle membrane (GO:0030662)	17/55	8.284643e-08	1.441528e-06	0	0	6.142560e+00	1.001623e+02	CD74;MCFD2;HLA-DRB5;GOSR2;USO1;HLA-F;HLA-E;LMAN1;HLA-DPB1;TMED2;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;SEC31A
GO_Cellular_Component_2021	integral component of endoplasmic reticulum membrane (GO:0030176)	29/142	9.361860e-08	1.551394e-06	0	0	3.540904e+00	5.730613e+01	DPAGT1;ARL6IP1;ATF6B;DERL3;AUP1;SPPL3;EMC3;HLA-DQA2;HLA-DQA1;TAPT1;HLA-DPA1;WDR83OS;CD74;HLA-DRB5;CAMLG;ELOVL5;EDEM1;RHBDD1;BFAR;HLA-F;HLA-E;TAPBP;TMCO1;CANX;HLA-DPB1;HLA-DRA;HLA-DRB1;ERGIC1;HLA-DQB1
GO_Cellular_Component_2021	lytic vacuole membrane (GO:0098852)	41/267	9.735140e-07	1.539922e-05	0	0	2.510224e+00	3.474740e+01	SLC44A2;NPRL3;GNAI3;SLC2A6;HLA-DMA;HLA-DMB;LAMP1;ANXA6;GPR137;HLA-DQA2;HLA-DOB;HLA-DQA1;HLA-DPA1;CD74;ATP6V1G1;HLA-DRB5;ATP6V0B;ATP6V0E1;MIOS;VPS33A;STX7;TFEB;LAPTM5;LNPEP;AP3B1;CYB561A3;HLA-F;MFSD12;TMEM175;WDR11;LMBRD1;RHEB;TMBIM1;HLA-DPB1;HLA-DRA;GOPC;UBA52;HLA-DRB1;HLA-DQB1;LAMTOR5;ARL8B
GO_Cellular_Component_2021	COPII-coated ER to Golgi transport vesicle (GO:0030134)	18/79	4.959912e-06	7.504562e-05	0	0	4.049580e+00	4.946207e+01	CD74;MCFD2;HLA-DRB5;GOSR2;USO1;HLA-F;HLA-E;LMAN1;HLA-DPB1;TMED2;HLA-DRA;HLA-DQA2;ERGIC1;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;SEC31A
GO_Cellular_Component_2021	lysosome (GO:0005764)	59/477	7.600532e-06	1.102077e-04	0	0	1.959186e+00	2.309350e+01	SLC44A2;LRRK2;SLC2A6;CTSS;LAMP1;ANXA6;GPR137;CTSH;HLA-DOB;HLA-DPA1;ATP6V1G1;ATP6V0B;ATP6V0E1;MIOS;VPS33A;STX7;TFEB;TSC2;AP3B1;CYB561A3;HLA-F;MFSD12;TMEM175;HCK;LMBRD1;TMBIM1;SIDT1;UBA52;HLA-DQB1;ARL8B;UNC93B1;NPRL3;GNAI3;CXCR4;GNS;HLA-DMA;HLA-DMB;SNX2;DRAM2;RFFL;HLA-DQA2;HLA-DQA1;TXNDC5;CD164;UVRAG;CD74;HLA-DRB5;LAPTM5;LNPEP;WDR11;RHEB;SNX14;HLA-DPB1;HLA-DRA;RAB9A;GOPC;HLA-DRB1;LAMTOR5;ITM2C
GO_Cellular_Component_2021	phagocytic vesicle (GO:0045335)	20/100	1.239290e-05	1.725092e-04	0	0	3.432457e+00	3.878123e+01	STX12;ATP6V0B;ATP6V0E1;NCF1;UNC93B1;HVCN1;NCF4;SNAP23;ZDHHC5;CYBB;CYBA;HLA-F;CTSS;HLA-E;TAPBP;SNX3;FMNL1;RAC2;RAB9A;APPL1
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	29/184	2.198286e-05	2.942321e-04	0	0	2.575578e+00	2.762371e+01	PSMD11;HSP90AB1;PSMD14;SLC2A3;HMGB1;SRP14;GNS;CTSS;PSMB7;PSMD6;CAND1;LAMP1;ALOX5;TBC1D10C;CTSH;LTA4H;CD55;ACTR2;DBNL;IDH1;COMMD3;ATAD3B;EEF2;RHOA;EEF1A1;PFKL;DOK3;CSNK2B;YPEL5
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	22/123	2.959103e-05	3.813955e-04	0	0	2.991699e+00	3.119755e+01	ACTR2;PSMD11;HSP90AB1;DBNL;PSMD14;IDH1;COMMD3;HMGB1;SRP14;EEF2;GNS;CTSS;EEF1A1;PSMB7;PSMD6;PFKL;CAND1;ALOX5;CSNK2B;CTSH;LTA4H;YPEL5
GO_Cellular_Component_2021	cytoplasmic vesicle lumen (GO:0060205)	21/115	3.234193e-05	4.019640e-04	0	0	3.067258e+00	3.171283e+01	PSMD11;HSP90AB1;DBNL;PSMD14;ROCK1;XRCC5;IDH1;GDI2;HMGB1;SRP14;EEF2;EEF1A1;POMC;PSMB7;PSMD6;PFKL;CAND1;ALOX5;CSNK2B;CTSH;SERPINI1
GO_Cellular_Component_2021	lysosomal membrane (GO:0005765)	43/330	3.741197e-05	4.489436e-04	0	0	2.069356e+00	2.109402e+01	SLC44A2;NPRL3;GNAI3;SLC2A6;HLA-DMA;HLA-DMB;LAMP1;ANXA6;GPR137;HLA-DQA2;HLA-DOB;HLA-DQA1;HLA-DPA1;CD74;ATP6V1G1;HLA-DRB5;ATP6V0B;ATP6V0E1;MIOS;VPS33A;STX7;TFEB;LAPTM5;LNPEP;AP3B1;CYB561A3;HLA-F;MFSD12;TMEM175;WDR11;EEF1A1;LMBRD1;VAPA;RHEB;TMBIM1;HLA-DPB1;HLA-DRA;GOPC;UBA52;HLA-DRB1;HLA-DQB1;LAMTOR5;ARL8B
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	55/469	6.762409e-05	7.844395e-04	0	0	1.838805e+00	1.765537e+01	ATF2;SLC25A3;COX4I1;LRRK2;MRPL36;MRPL32;MRPL40;ACADM;TMEM14B;BNIP3L;STARD7;MRPS23;MRPS18A;MRPL47;MRPL48;MRPL45;BCS1L;CLPX;DNM2;MRPL52;QTRT1;OXA1L;MRPL50;SMDT1;YME1L1;MICU3;UQCRC2;UBA52;SLC25A6;SHMT2;NDUFB5;TIMM13;ETFDH;MRPS30;MRPL12;MFF;MRPL54;UQCRH;FOXRED1;RHOT2;UBB;UCP2;PMAIP1;CYC1;RPS27A;PTCD3;MOAP1;CYB5A;MX1;MRPL28;EXOG;COQ7;NDUFAB1;TOMM7;BAX
GO_Cellular_Component_2021	endocytic vesicle membrane (GO:0030666)	24/158	1.944490e-04	2.182846e-03	0	0	2.459196e+00	2.101467e+01	CD74;HLA-DRB5;ATP6V0B;ATP6V0E1;HVCN1;SNAP23;CYBB;CYBA;HLA-F;HLA-E;DNM2;TAPBP;TGOLN2;UBB;RAC2;HLA-DPB1;HLA-DRA;RPS27A;UBA52;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
