Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	bounding membrane of organelle (GO:0098588)	86/767	4.112792e-06	1.439477e-04	0	0	1.763861e+00	2.187436e+01	ARF3;ITGB1;SCARB2;ARF1;KDELR1;ATP2A3;ATP2A2;ARRB1;AP2A1;TCIRG1;SLA2;SPPL3;GALNT10;LAMP5;GOLGA2;HYAL2;DSE;ITGAX;TMED3;MAN1A1;B2M;CTSD;AP2M1;RAB8A;GABARAPL2;SLC30A5;AP1B1;HLA-C;WIPI1;VPS37B;HLA-A;RHOF;RAB33A;RHOA;SREBF2;HLA-E;TPST2;RAB30;VAMP7;RAB31;TBC1D20;TBC1D5;TMBIM1;KDELR2;CHMP6;VPS28;CHST2;BLZF1;RHOQ;CD63;COPA;SLC35D2;FURIN;ATP2C1;CLCN3;RHOBTB1;NAPG;CORO1C;SNX3;GGA3;IRAK1;MAN2A2;UBB;CHST12;PDGFC;ORMDL3;UBC;AP2S1;ST3GAL3;ARFGEF2;DMTN;GPR108;SORT1;PTCH1;CTNS;SVIP;ARCN1;RAB10;DIAPH1;EHD3;MAN2B2;P2RX1;CD9;UBA1;ITM2B;BET1
GO_Cellular_Component_2021	actin filament (GO:0005884)	17/72	5.405885e-06	1.734388e-04	0	0	4.240070e+00	5.142366e+01	DBNL;DMTN;TPM4;TPM3;ACTN1;TPM1;TWF2;MYO5A;ARHGAP6;ACTB;ACTG1;CTTN;PSTPIP2;COTL1;GAS2L1;DBN1;RHOQ
GO_Cellular_Component_2021	platelet alpha granule membrane (GO:0031092)	8/17	6.636985e-06	1.965569e-04	0	0	1.214315e+01	1.447810e+02	CYB5R1;SPARC;ITGB3;ITGA2B;CD9;SYTL4;LY6G6F;SNCA
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	30/184	8.073555e-06	2.220228e-04	0	0	2.683837e+00	3.147314e+01	VCP;ASAH1;CANT1;HMGB1;PYGL;TCIRG1;SRP14;CST3;FTH1;COTL1;ITGAX;CAPN1;GUSB;CTSD;KCMF1;SIGLEC14;DBNL;GSN;JUP;ARPC5;DYNLL1;RHOA;DERA;DIAPH1;PKM;LAMTOR1;ALDOA;YPEL5;ACTR10;VCL
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	23/123	9.250415e-06	2.374273e-04	0	0	3.161476e+00	3.664417e+01	KCMF1;VCP;ASAH1;DBNL;CANT1;GSN;JUP;ARPC5;HMGB1;PYGL;SRP14;DERA;CST3;PKM;FTH1;COTL1;CAPN1;GUSB;ALDOA;YPEL5;CTSD;ACTR10;VCL
GO_Cellular_Component_2021	specific granule (GO:0042581)	27/160	1.184607e-05	2.850461e-04	0	0	2.793770e+00	3.169117e+01	CANT1;SLC44A2;STXBP2;SNAP23;PTPRJ;ITGAL;CLCN3;PGRMC1;ORMDL3;STOM;STX4;B2M;ATP6V1D;CEP290;CTSD;JUP;CMTM6;ANXA11;ANO6;CEACAM3;RAB37;TOLLIP;P2RX1;TMBIM1;LCN2;LAMTOR1;VCL
GO_Cellular_Component_2021	recycling endosome (GO:0055037)	25/145	1.685616e-05	3.817424e-04	0	0	2.864816e+00	3.148660e+01	APP;MCTP1;CLCN3;LAMP5;GGA3;PACSIN2;TBC1D17;LDLRAP1;B2M;RAB8A;ATP9A;ARFGEF2;RAB4A;CMTM6;HLA-C;MYO5A;HLA-A;RAB11A;HLA-E;RAB10;EHD3;SLC9A9;RAB13;ATP13A4;VIPAS39
GO_Cellular_Component_2021	azurophil granule (GO:0042582)	26/155	1.902740e-05	4.069749e-04	0	0	2.772254e+00	3.013338e+01	PYGB;CD63;VCP;STXBP2;FAF2;SNAP23;RAP1B;CYB5R3;STOM;GUSB;CTSA;TRAPPC1;PRKCD;CMTM6;ANXA11;TUBB4B;PRDX6;VAMP7;VAPA;RAB37;TOLLIP;LAMTOR1;CD68;ACTR10;GLA;FTL
GO_Cellular_Component_2021	early endosome membrane (GO:0031901)	19/97	2.759233e-05	5.591077e-04	0	0	3.342332e+00	3.508771e+01	RAB4A;MON2;SPHK1;CMTM6;HLA-C;HLA-A;SLC39A14;TMEM163;HLA-E;LAMP5;RUFY1;SNX3;RAB31;GGA3;WDR81;ATP13A4;B2M;ATP9A;SNX6
GO_Cellular_Component_2021	polymeric cytoskeletal fiber (GO:0099513)	36/256	3.163708e-05	6.090137e-04	0	0	2.256466e+00	2.337965e+01	TWF2;ARHGAP6;ACTB;HDAC6;ACTG1;NCKIPSD;POLB;TUBA1C;TUBA1B;TUBB6;KIF3B;KIF5C;PSTPIP2;TUBB1;COTL1;GAS2L1;CDK5RAP2;DBNL;DMTN;TPM4;MAP1S;TPM3;ACTN1;TPM1;MYO5A;TUBB4B;TUBA4A;TUBB2A;CTTN;KIF2A;MAP1A;EFHC2;DBN1;RHOQ;TUBA8;PLEC
GO_Cellular_Component_2021	lysosomal membrane (GO:0005765)	43/330	3.741197e-05	6.858861e-04	0	0	2.069356e+00	2.109402e+01	SCARB2;CD63;SLC44A2;CLTA;AP2A1;ARRB1;TCIRG1;CLCN3;NAPG;LAMP5;RAP1B;AP2S1;GPR137;STOM;ATP6V1E1;CTSD;ATP6V1D;RILP;AP2M1;CTSA;STARD3NL;CMTM6;AP1B1;CTNS;TM6SF1;SLC39A14;GPR137B;TMEM175;DAB2;VAMP7;WDR81;NPC1;VAPA;RAB37;RHEB;GNB1;TMBIM1;SPNS1;ATP6V1B2;CDIP1;UBA1;LAMTOR1;CD68
GO_Cellular_Component_2021	clathrin-coated vesicle (GO:0030136)	16/80	8.954088e-05	1.566965e-03	0	0	3.425277e+00	3.192637e+01	HIP1;SORT1;CLTA;AP2A1;FURIN;RAB27B;STON2;PIK3C2A;SNX3;DAB2;SNX18;RAB13;AP2S1;SNX9;AP2M1;RAB8A
GO_Cellular_Component_2021	cell-cell junction (GO:0005911)	36/271	1.049429e-04	1.702514e-03	0	0	2.110715e+00	1.933857e+01	CLIC4;WDR1;ITGB3;FBF1;SNAP23;PTPRJ;PARK7;F11R;ACTB;ACTG1;SAV1;RAP1B;PDLIM1;CCDC85B;EPB41L3;FLNA;PDLIM7;JAM3;JUP;ACTN1;TMOD3;FRMD4B;CDC42BPB;RHOA;RAB10;CLDN5;ZYX;RAPGEF2;PKP4;ESAM;UBA1;TLN1;VCL;EIF4G2;LIMS1;TJP2
GO_Cellular_Component_2021	lysosome (GO:0005764)	55/477	1.061308e-04	1.702514e-03	0	0	1.803154e+00	1.650037e+01	SCARB2;SLC44A2;ARRB1;TCIRG1;LIPA;LAMP5;CTSL;SMPD1;HYAL2;GPR137;MFSD1;ATP6V1E1;GUSB;CTSD;AP2M1;SRGN;STARD3NL;PRKCD;AP1B1;SLC39A14;TMEM175;VAMP7;WDR81;NPC1;TMBIM1;SIDT1;SPNS1;ATP6V1B2;RAB38;CD63;ASAH1;STXBP2;CLCN3;NAPG;GGA3;DRAM1;RILP;ATP6V1D;SNCA;CTSA;NAPSA;SORT1;CTNS;MYO5A;KLHL22;TM6SF1;GPR137B;DAB2;RHEB;MAN2B2;GNB1;UBA1;LAMTOR1;CD68;GLA
GO_Cellular_Component_2021	recycling endosome membrane (GO:0055038)	13/58	1.203302e-04	1.853086e-03	0	0	3.953396e+00	3.568046e+01	CMTM6;HLA-C;HLA-A;RAB11A;HLA-E;LAMP5;EHD3;GGA3;PACSIN2;ATP13A4;B2M;RAB8A;ATP9A
GO_Cellular_Component_2021	autophagosome (GO:0005776)	14/69	2.068873e-04	3.063523e-03	0	0	3.484103e+00	2.955681e+01	GABARAPL2;GABARAPL1;NCOA4;WIPI1;AUP1;MAP1LC3B;WDR81;TBC1D5;FTH1;UBQLN1;TBC1D25;PIP4K2B;SQSTM1;FTL
GO_Cellular_Component_2021	MHC class I protein complex (GO:0042612)	4/6	2.948099e-04	4.203771e-03	0	0	2.725238e+01	2.215395e+02	HLA-C;HLA-A;B2M;HLA-E
GO_Cellular_Component_2021	early endosome (GO:0005769)	34/266	3.350984e-04	4.607604e-03	0	0	2.016539e+00	1.613450e+01	APP;ASAH1;USP10;CLCN3;TMEM163;SNX3;LAMP5;GGA3;LDLRAP1;B2M;ATP9A;SNX6;RABGAP1L;MON2;RAB4A;SORT1;SPHK1;F2R;CMTM6;HLA-C;MYO5A;CTNS;HLA-A;SLC39A14;HLA-E;RUFY1;RAB32;EHD3;RAB31;WDR81;ATP13A4;RAB38;VIPAS39;VPS28
GO_Cellular_Component_2021	vesicle (GO:0031982)	30/226	3.855186e-04	5.118092e-03	0	0	2.103936e+00	1.653887e+01	CETP;SERPINE2;KCNE3;PIK3C2A;CLCN3;ACTB;CORO1C;TUBA1C;UBB;CFL1;UBC;STOM;RAB4A;MYO5A;MSN;TUBB4B;RHOA;RAB11A;MYL6;TUBB2A;PKM;MYO1C;VAPA;GNB1;CHMP4B;CD9;TAGLN2;CALM3;GAPDH;VCL
GO_Cellular_Component_2021	phagocytic vesicle (GO:0045335)	17/100	4.285839e-04	5.500160e-03	0	0	2.805449e+00	2.175633e+01	SNAP23;ZDHHC5;ANXA11;HLA-C;HLA-A;TCIRG1;CLCN3;RAB11A;HLA-E;RAB32;SNX3;RAB31;VAMP7;RAB38;STX4;B2M;RAB8A
GO_Cellular_Component_2021	endocytic vesicle (GO:0030139)	26/189	5.312010e-04	6.597174e-03	0	0	2.189961e+00	1.651311e+01	SCARB2;SPARC;ZDHHC5;CLTA;AP2A1;CLCN3;UBB;CTSL;HYAL2;UBC;AP2S1;AP2M1;RAB8A;PTCH1;SPHK1;ANXA11;RAB11A;RAB32;EHD3;RAB31;VAMP7;RAB13;RAPGEF2;CD9;RAB38;HYOU1
GO_Cellular_Component_2021	late endosome membrane (GO:0031902)	13/68	6.313077e-04	7.595421e-03	0	0	3.232856e+00	2.381877e+01	SCARB2;CD63;STARD3NL;RAB27B;SLC39A14;LAMP5;VAMP7;WDR81;SLC9A9;ATP13A4;CDIP1;LAMTOR1;CD68
GO_Cellular_Component_2021	lytic vacuole membrane (GO:0098852)	33/267	7.391056e-04	8.622898e-03	0	0	1.938839e+00	1.397916e+01	SCARB2;CD63;SLC44A2;ARRB1;TCIRG1;CLCN3;NAPG;LAMP5;GPR137;ATP6V1E1;CTSD;ATP6V1D;RILP;AP2M1;STARD3NL;AP1B1;CTNS;TM6SF1;SLC39A14;GPR137B;TMEM175;DAB2;VAMP7;WDR81;NPC1;RHEB;GNB1;TMBIM1;SPNS1;ATP6V1B2;UBA1;LAMTOR1;CD68
GO_Cellular_Component_2021	cytoplasmic side of plasma membrane (GO:0009898)	11/55	1.097403e-03	1.236673e-02	0	0	3.416360e+00	2.328184e+01	G6PD;RASA3;JUP;PTEN;CHMP4B;MYH9;TRAF2;PKP4;LDLRAP1;ACP1;ANK1
GO_Cellular_Component_2021	endolysosome (GO:0036019)	7/25	1.124248e-03	1.236673e-02	0	0	5.306167e+00	3.603227e+01	CTSL;SMPD1;PRKCD;AP2S1;CLTA;AP2A1;AP2M1
GO_Cellular_Component_2021	specific granule membrane (GO:0035579)	15/91	1.264780e-03	1.352612e-02	0	0	2.700425e+00	1.801955e+01	SLC44A2;SNAP23;CMTM6;PTPRJ;ANO6;ITGAL;CEACAM3;PGRMC1;RAB37;P2RX1;TMBIM1;ORMDL3;STOM;LAMTOR1;ATP6V1D
GO_Cellular_Component_2021	spindle (GO:0005819)	25/192	1.492805e-03	1.553324e-02	0	0	2.053323e+00	1.336117e+01	CTDP1;EPB41;GOLGA2;POLB;KIF3B;CSPP1;NUP62;KIFAP3;EMD;CLASP1;MAP1S;ANXA11;KLHL22;DYNLL1;AGBL5;DIAPH1;TBCK;PSRC1;KIF2A;TBL1XR1;TACC3;ANAPC5;PKP4;CALM3;EFHC2
GO_Cellular_Component_2021	cortical cytoskeleton (GO:0030863)	11/58	1.729554e-03	1.752311e-02	0	0	3.197778e+00	2.033753e+01	CLDN5;LASP1;DBNL;GSN;WDR1;CTTN;EPB41;CAPN2;COTL1;DBN1;CLASP1
GO_Cellular_Component_2021	cortical actin cytoskeleton (GO:0030864)	9/42	1.845245e-03	1.821588e-02	0	0	3.723668e+00	2.344102e+01	CLDN5;LASP1;DBNL;GSN;WDR1;CTTN;CAPN2;COTL1;DBN1
GO_Cellular_Component_2021	tertiary granule (GO:0070820)	22/164	1.904529e-03	1.833110e-02	0	0	2.123190e+00	1.329864e+01	ASAH1;SIGLEC14;DBNL;CANT1;STXBP2;SNAP23;ANO6;PPBP;TCIRG1;DYNLL1;SVIP;RHOA;CST3;DIAPH1;FTH1;ITGAX;STOM;LAMTOR1;ALDOA;YPEL5;B2M;CTSD
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	402/5192	1.993735e-03	1.872166e-02	0	0	1.198592e+00	7.452542e+00	ATF2;TRRAP;DCAF8;MSANTD4;SMC6;SLA2;TMEM91;LIPA;BACH1;DCAF6;SCP2;PIP4K2B;TSPYL1;PRKCB;MAP1S;DAPK2;PRKCD;RFX3;RFX1;RUFY1;CDIP1;FAR1;PADI4;PRR11;TSPYL4;ATF4;SLBP;MTMR2;MEPCE;GATA2;OAZ1;PRDX5;SERF2;HEXIM2;NFE2;JUP;MAD2L1BP;NR1D1;PRDX6;PBX1;EHD3;NPLOC4;ADI1;TRIP6;L1TD1;PKIG;PHF2;CDKN1A;RARG;TDRP;STON2;TUBA1C;AIFM2;TMSB4X;ANXA7;AP3S2;RRP12;CIC;ZNF367;ZNF485;TCF19;UPF1;BATF2;HELLS;SPHK1;TESC;DYNLL1;SIRT1;SIRT3;VAMP7;TUBB2A;TAL1;CACTIN;SF3B4;WDR26;CTDP1;RPS27L;FAM214B;PTGS1;SNX25;AP2S1;PLAGL2;FLNA;PMS1;CDKN2D;EGLN3;CDKN2B;SF3A1;EGLN2;GSN;CRBN;CSNK1A1;CDKN2A;PCGF3;TUBB4B;HIPK2;AGBL5;RYBP;PSMC4;CENPJ;ZYX;ZNF217;CENPP;YPEL5;IRS1;MAP3K7CL;PARK7;CLU;NUDT11;YY1;TUBB6;GRAP2;MPC2;CFL1;HMGN2;FADS1;AP2M1;HMGN1;BNIP3L;TLE3;ANKRD49;UBE2E3;F2R;DYRK1B;CHD1L;VRK3;PGD;RBX1;CDC25B;MSH6;CLIP2;RAB30;PKP4;ANAPC5;SQSTM1;PVALB;ZNF431;KMT2D;MAX;MAZ;RHOBTB1;SAV1;ZNF668;SMYD3;TRAPPC2;AKIRIN2;AKIRIN1;TOR1A;ODF2;LSM1;BTBD7;ARPC5;NFKB2;MOB1B;DAB2;STK24;ARPC2;MAFG;TADA3;CDK2;MDM1;ISY1;RNF10;PPP1R13B;ITGB3;MCM9;FHL1;PTEN;ARRB1;PIK3CB;PIK3C2A;HHEX;DUSP10;SIN3B;SUMO3;HMG20B;TLK1;CEP290;RFC5;GPX4;VEZF1;VPS37B;REXO2;RAD23B;PPM1A;PTP4A2;PKM;TMBIM1;BMP2K;MCM4;GAPDH;MCM2;HDAC5;MTPN;SMARCD2;UHRF2;WBP2;PPM1N;PRCC;TULP3;DPCD;HDAC6;CDC45;DNAJB6;CCDC85B;POLR2E;TNNI2;IGF2BP3;E2F3;IGF2BP2;MLXIP;PTPN18;SMOX;CTNS;PTPN11;PTPN12;TSPAN15;ZGLP1;ZNF615;KLF9;BCOR;CMAS;SPARC;KDELR1;ACTB;CCAR1;GOLGA2;FTH1;DAG1;ZNF841;CCDC92;GLUL;SOX4;TMPO;AGFG1;SKP1;IFRD2;IFRD1;AP1B1;TALDO1;ASRGL1;BTK;VDAC3;KDELR2;SIK2;TRIB1;BLZF1;NECAB3;PTTG1IP;BRCC3;NLK;SWI5;HIVEP1;INPP5K;CTSA;RABGAP1L;SETDB1;XRCC4;GADD45A;SIAH2;PDE2A;STAM;PTK2;FBXL8;NDUFAF3;CALM3;GRB2;ANP32B;ITM2B;BAP1;CCNJL;CLIC4;HIP1;OTUD7B;SPPL3;PTMS;MAP1LC3B;CTSL;UIMC1;ARIH1;DLAT;HTATIP2;NCOA1;STARD3NL;STRADB;NCOA4;RHOF;RHOC;SREBF2;RHOA;CTTN;TAX1BP3;ALDOA;CD63;SH3BGRL;EXOSC4;LMNA;UBL4A;SVIL;SPRYD4;YIPF3;RPA1;XPO7;RAB11A;MLH3;GFI1B;MIS18A;CCNG1;TACC3;TRIP10;HDGF;TRIP12;TJP2;FHOD1;PRDM1;SRP14;ACRBP;ETS2;ACTG1;IGF1R;EFTUD2;CCND3;CMTR1;G6PD;LIG1;ACOT13;CDYL;ADAM19;SPOCD1;DOK1;TBL1XR1;CMPK1;CHMP4B;VCP;UBA7;TAF5L;STK3;VCPIP1;IRAK1;ZMAT2;UBB;UBC;PACSIN2;CAMTA1;TGFB1;POU2F1;UBE2B;UBE2C;PTCH1;PCIF1;KLHL22;MSN;HOOK3;AZIN1;CLK2;DIAPH1;UBA3;UBE2O;UBA1;GSK3A;USP38;KDM5D;HSPB1;HMGB1;POLB;TRPS1;CASP3;MYBL2;POLL;GUSB;KLF11;HSDL1;AXIN1;ETV6;TBC1D5;ATP6V1B2;BLVRB;MYH9;TERF2IP;KDM7A;KDM3A;USP10;USP12;RNF8;CLCN3;GNA13;NRIP1;BNIP2;SNCA;RBM38;ARFGEF2;EYA3;BNIP3;ZNF182;CMTM6;NAP1L1;ARID3B;CDK11B;USF2;WEE1;KANSL3;RGS10
GO_Cellular_Component_2021	insulin-responsive compartment (GO:0032593)	4/9	2.094554e-03	1.875357e-02	0	0	1.089920e+01	6.723076e+01	RAB10;RAB4A;RAB13;MYO5A
GO_Cellular_Component_2021	pseudopodium (GO:0031143)	4/9	2.094554e-03	1.875357e-02	0	0	1.089920e+01	6.723076e+01	VAMP7;ACTN1;CAPN2;MSN
GO_Cellular_Component_2021	late endosome (GO:0005770)	24/189	2.568322e-03	2.247282e-02	0	0	1.993818e+00	1.189213e+01	SCARB2;CD63;STARD3NL;F2R;MYO5A;CTNS;RAB27B;CLCN3;SLC39A14;HDAC6;RAB11A;LAMP5;VAMP7;WDR81;CTSL;SLC9A9;ATP13A4;CHMP4B;RAPGEF2;VIPAS39;LAMTOR1;CHMP6;CD68;RILP
GO_Cellular_Component_2021	early endosome lumen (GO:0031905)	3/5	2.893767e-03	2.475779e-02	0	0	2.042434e+01	1.193843e+02	RAB32;RAB38;B2M
GO_Cellular_Component_2021	vacuolar membrane (GO:0005774)	9/45	3.048055e-03	2.551090e-02	0	0	3.412812e+00	1.977128e+01	GABARAPL2;MAP1LC3B;GABARAPL1;WDR81;MAN2B2;CTNS;WIPI1;TCIRG1;NAPG
GO_Cellular_Component_2021	azurophil granule lumen (GO:0035578)	14/90	3.158483e-03	2.580031e-02	0	0	2.518539e+00	1.450090e+01	CTSA;PYGB;VCP;TRAPPC1;FAF2;PRKCD;TUBB4B;PRDX6;CYB5R3;TOLLIP;GUSB;ACTR10;GLA;FTL
GO_Cellular_Component_2021	autolysosome (GO:0044754)	4/10	3.302329e-03	2.580031e-02	0	0	9.082175e+00	5.188762e+01	FTH1;NCOA4;SQSTM1;FTL
GO_Cellular_Component_2021	clathrin coat of coated pit (GO:0030132)	4/10	3.302329e-03	2.580031e-02	0	0	9.082175e+00	5.188762e+01	AP2S1;AP2A1;EPS15L1;AP2M1
GO_Cellular_Component_2021	vacuolar lumen (GO:0005775)	21/161	3.350690e-03	2.580031e-02	0	0	2.054333e+00	1.170680e+01	SCARB2;CTSA;PYGB;VCP;ASAH1;TRAPPC1;PRKCD;FAF2;TUBB4B;LIPA;PRDX6;CYB5R3;MAN2B2;CTSL;TOLLIP;SMPD1;GUSB;CTSD;ACTR10;GLA;FTL
