Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	precatalytic spliceosome (GO:0071011)	17/52	3.243927e-08	1.123578e-06	0	0	6.670141e+00	1.150192e+02	SRRM2;SF3A3;SF3B5;SF3B3;PRPF38A;PRPF8;LSM4;LSM2;SART1;PRPF6;LSM6;MFAP1;SNRPG;SNRPA1;SNRPE;SNRPF;TXNL4A
GO_Cellular_Component_2021	cytoplasmic vesicle lumen (GO:0060205)	26/115	4.994649e-08	1.585801e-06	0	0	4.026899e+00	6.770150e+01	GHDC;GMFG;GSTP1;HMGB1;PSMD6;PSMD7;PRDX4;ACTR1B;PSMB1;OSTF1;CCT8;HSPA8;HSP90AA1;SERPINB1;DBNL;GSN;XRCC5;MIF;APRT;FGR;PSMA5;POMC;BIN2;CSNK2B;PPIE;PPIA
GO_Cellular_Component_2021	mitochondrial inner membrane (GO:0005743)	50/328	8.228831e-08	2.411681e-06	0	0	2.498516e+00	4.075838e+01	MRPS15;SLC25A3;MRPS11;MRPS12;NDUFA10;MRPL39;MRPL42;MTG2;PMPCB;MRPS27;MRPL49;NME4;TIMM22;SDHC;MRPL45;MRPS7;SDHA;MRPS6;COX7A2L;MRPL50;SMDT1;UQCRC1;TMEM126B;AURKAIP1;SLC25A5;SLC25A11;SMIM20;NDUFB10;UQCRB;NDUFB6;NDUFB11;MRPS34;NDUFB2;MRPL17;MRPS30;COX5A;MRPL20;UCP2;CYC1;DNAJC19;NDUFA8;NDUFA3;NDUFA2;EXOG;MRPL23;COQ7;PINK1;NDUFAB1;CYCS;CDS2
GO_Cellular_Component_2021	organelle inner membrane (GO:0019866)	51/346	1.811572e-07	4.930064e-06	0	0	2.401217e+00	3.727626e+01	MRPS15;SLC25A3;MRPS11;MRPS12;NDUFA10;MRPL39;MRPL42;MTG2;PMPCB;MRPS27;MRPL49;NME4;TIMM22;SDHC;MRPL45;MRPS7;SDHA;MRPS6;COX7A2L;MRPL50;SMDT1;UNC50;UQCRC1;TMEM126B;AURKAIP1;SLC25A5;SLC25A11;SMIM20;NDUFB10;UQCRB;NDUFB6;NDUFB11;MRPS34;NDUFB2;MRPL17;MRPS30;COX5A;MRPL20;UCP2;CYC1;DNAJC19;NDUFA8;NDUFA3;NDUFA2;EXOG;MRPL23;COQ7;PINK1;NDUFAB1;CYCS;CDS2
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	26/123	2.089657e-07	5.033371e-06	0	0	3.693190e+00	5.680530e+01	GMFG;GSTP1;HMGB1;PSMD6;PSMD7;PRDX4;ACTR1B;PSMB1;MAPK1;CAPN1;OSTF1;LTA4H;CCT8;CTSD;HSPA8;HSP90AA1;DBNL;GSN;MIF;PSMA5;ACLY;BIN2;CSNK2B;PPIE;YPEL5;PPIA
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	125/1158	2.113751e-07	5.033371e-06	0	0	1.708857e+00	2.626449e+01	POP5;SMARCB1;GIMAP2;NOC2L;RBPJ;GIMAP7;UXT;NUB1;ARHGDIA;ARHGDIB;PIM1;ZNF207;MAF1;SNRNP35;CDK5RAP2;TSPYL1;ANAPC7;TMOD3;SDHA;VRK3;RUNX3;FTSJ3;COX7A2L;BIN2;KAT6A;CMPK1;JTB;ANAPC5;SRSF5;TNIK;PPID;SRSF9;ZNF276;DDX5;SET;XPC;NMD3;ANAPC11;RAP1B;ORC4;RNF213;IRAK1;LPXN;XRCC5;PYHIN1;MSN;UPF3B;TBCC;NUP153;UPF3A;EHD1;LSM6;EIF6;CDK4;MOB2;GRB2;MMS19;MRPS15;MRPS12;CLTC;LPCAT1;AATF;SNAPC5;CASP8;SUMO1;RAC2;RAC1;RBM34;PPP1R12A;DBNL;MRPS27;NSUN2;BCKDHB;SIRT7;RHOF;MRPS7;REXO2;RHOC;DDX50;SIRT2;FGR;RBL2;RCN2;SDHAF2;C1D;ITGB1BP1;LCP1;ARHGEF2;GAPDH;RAB7A;GTF3C1;SF3B3;NIP7;DCTN3;CAPG;RRBP1;ADD3;RELA;ADD1;EXOSC4;VPS51;KATNA1;PPP1R7;MAPK1;STOM;EXOSC1;DCAF13;TRIM41;GSN;UTP3;IDH3G;SRP68;APTX;MAD2L2;PINK1;KLF6;CDKN2AIPNL;TTC3;RAB18;PTPN6;CIAPIN1;P4HB;MPHOSPH8;EIF3A;RAN
GO_Cellular_Component_2021	U2-type catalytic step 2 spliceosome (GO:0071007)	12/30	2.782586e-07	6.236267e-06	0	0	9.129752e+00	1.378110e+02	SRRM2;PPIL1;SNW1;SYF2;BUD31;SNRPG;PPIE;SNRPA1;SNRPE;SNRPF;PRPF8;CRNKL1
GO_Cellular_Component_2021	endosome membrane (GO:0010008)	48/325	3.894366e-07	8.243076e-06	0	0	2.403726e+00	3.547555e+01	CD63;IFITM2;PLEKHF1;VPS4B;CLTC;ADRB2;SLA2;APH1A;SNX3;LAPTM4A;LAMP1;IRAK1;UBB;IRAK2;LAMP2;ANXA6;RAC1;B2M;CTSD;AP2M1;PSENEN;PDIA3;ANXA1;ATP6AP2;CMTM6;HLA-B;AP3D1;HLA-C;VPS37A;HLA-A;SNF8;AP2B1;IRAK4;VPS37B;HLA-F;SORL1;HLA-E;SCAMP2;EHD1;VAMP8;VAMP7;ABHD17A;VPS41;IRF7;LAMTOR1;ATP6V0D1;VPS28;RAB7A
GO_Cellular_Component_2021	lysosomal membrane (GO:0005765)	48/330	6.138979e-07	1.231027e-05	0	0	2.360464e+00	3.376275e+01	CD63;IFITM1;IFITM2;PLEKHF1;SLC44A2;NPRL2;CLTC;SPPL2A;LPCAT1;GNAI3;MAGT1;LITAF;RAP1B;SYNGR1;LAPTM4A;LAMP1;LAMP2;ANXA6;TOM1;FLOT1;STOM;LRRC8A;CTSD;AP2M1;HSPA8;MANBA;SEC13;TMEM30A;STX7;ATP6AP2;CMTM6;AP3D1;LNPEP;AP2B1;HLA-F;TMEM175;BST2;VAMP8;VAMP7;VAPA;RHEB;VPS41;LAMTOR1;TMEM9;ATP6V0D1;ARL8A;RAB7A;LAMTOR5
GO_Cellular_Component_2021	bounding membrane of organelle (GO:0098588)	89/767	6.632796e-07	1.263548e-05	0	0	1.838065e+00	2.614844e+01	PLEKHF1;PITPNB;SPPL2A;SLC2A3;SLA2;LAMP1;GLIPR2;BSG;TMED2;RAC1;B2M;GOLGA7;CTSD;AP2M1;CTSC;PSENEN;TMED9;COG6;ATP6AP2;HLA-B;HLA-C;VPS37A;VPS37B;HLA-A;RHOF;IRAK4;HLA-F;COPZ1;RAB33A;SERPINB6;HLA-E;VAMP8;TPST2;VAMP7;TYROBP;IRF7;B3GNT2;KDELR2;VAMP4;ATP6V0D1;ATF6;VPS28;CHST2;VAMP2;ARL8A;B4GALT4;ST6GALNAC6;RAB7A;CD63;NOTCH1;HVCN1;RAB1B;VPS4B;GNAI3;ADRB2;IQGAP2;GLG1;APH1A;SNX3;SCFD1;CHST11;IRAK1;UBB;CHST12;IRAK2;PDGFD;LMAN2;ORMDL3;STX5;NCAM1;WHAMM;MGAT2;GBF1;AP3D1;SNF8;AP2B1;SORL1;CHERP;EHD1;IFT20;PTPRC;SELL;ABHD17A;VPS41;RAB18;PI4KA;CALR;PAM;COPE
GO_Cellular_Component_2021	lysosome (GO:0005764)	62/477	8.601709e-07	1.560596e-05	0	0	2.078784e+00	2.903257e+01	IFITM1;PLEKHF1;IFITM2;SLC44A2;CLTC;HEXA;SPPL2A;PRF1;MLC1;CTSW;LIPA;LITAF;LAPTM4A;LAMP1;GNLY;RB1CC1;LAMP2;ANXA6;FLOT1;IDS;CTSD;AP2M1;CTSC;SRGN;HSP90AA1;MANBA;SEC13;USP4;STX7;ATP6AP2;HLA-F;UNC13D;TMEM175;VAMP8;VAMP7;TMEM9;VAMP4;ATP6V0D1;ARL8A;RAB7A;CD63;WDR45B;NPRL2;GNAI3;ADRB2;CST7;AP5M1;CD164;HSPA8;HPS1;AP3D1;GZMB;LNPEP;TMEM59;RHEB;SYT11;SNX14;VMA21;VPS41;LAMTOR1;ADA;LAMTOR5
GO_Cellular_Component_2021	spliceosomal snRNP complex (GO:0097525)	15/51	9.762061e-07	1.602850e-05	0	0	5.713188e+00	7.906820e+01	SF3A3;SF3B5;SF3B3;PRPF8;LSM4;LSM2;PRPF6;LSM6;SNRNP70;SNRPG;LUC7L3;SNRPA1;SNRPE;SNRPF;TXNL4A
GO_Cellular_Component_2021	secretory granule lumen (GO:0034774)	46/316	1.023277e-06	1.602850e-05	0	0	2.360626e+00	3.255894e+01	GHDC;GMFG;GSTP1;OLA1;CTSW;HMGB1;PLAC8;PSMD6;PSMD7;PRDX4;ACTR1B;PSMB1;MAPK1;CCT8;OSTF1;B2M;CTSD;CTSC;CAP1;SRGN;CCT2;DYNC1H1;HSPA8;SERPINB1;HSP90AA1;DBNL;GSN;TGFB1;TRAPPC1;NHLRC3;XRCC5;PRSS57;ARMC8;MIF;UNC13D;APRT;PSMA5;FGR;POMC;ACLY;BIN2;CSNK2B;PPIE;PTPN6;DOCK2;PPIA
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	61/469	1.029871e-06	1.602850e-05	0	0	2.079556e+00	2.866892e+01	SLC25A3;MRPS15;MRPS11;MRPS12;NDUFA10;MRPL39;TOMM22;MRPL42;CASP8;MTG2;PMPCB;ACADM;MRPS27;MRPL49;TIMM22;NME4;SDHC;MRPL45;MRPS7;SDHA;MRPS6;OXA1L;MRPL50;SMDT1;COX7A2L;UQCRC1;TMBIM6;TMEM126B;SLC25A5;AURKAIP1;SLC25A11;SMIM20;UQCRB;NDUFB6;NDUFB10;NDUFB11;MRPS34;NDUFB2;ETFDH;MRPL17;MRPS30;COX5A;MRPL20;UBB;UCP2;CYC1;CYB5B;NDUFA9;DNAJC19;NDUFA8;NDUFA3;NDUFA2;MX1;RMDN3;EXOG;MRPL23;COQ7;PINK1;NDUFAB1;CYCS;CDS2
GO_Cellular_Component_2021	phagocytic vesicle membrane (GO:0030670)	14/45	1.051739e-06	1.602850e-05	0	0	6.189460e+00	8.519832e+01	HVCN1;SNAP23;HLA-B;HLA-C;HLA-A;HLA-F;ATG12;HLA-E;VAMP8;RAC2;CALR;ATP6V0D1;B2M;RAB7A
GO_Cellular_Component_2021	lytic vacuole (GO:0000323)	35/219	2.356233e-06	3.452787e-05	0	0	2.626168e+00	3.403105e+01	PLEKHF1;WDR45B;CLTC;MLC1;CTSW;ADRB2;CST7;LIPA;AP5M1;LAMP1;RB1CC1;LAMP2;IDS;CTSD;CTSC;CD164;HSPA8;MANBA;USP4;STX7;HPS1;ATP6AP2;UNC13D;TMEM175;TMEM59;SYT11;SNX14;VMA21;VPS41;LAMTOR1;TMEM9;VAMP4;ADA;RAB7A;LAMTOR5
GO_Cellular_Component_2021	phagocytic vesicle (GO:0045335)	21/100	3.367731e-06	4.752243e-05	0	0	3.652602e+00	4.602743e+01	PDIA3;HVCN1;SNAP23;HLA-B;HLA-C;HLA-A;HLA-F;ATG12;RAB22A;HLA-E;SNX3;VAMP8;FMNL1;VAMP7;GNLY;SYT11;RAC2;CALR;ATP6V0D1;B2M;RAB7A
GO_Cellular_Component_2021	integral component of endoplasmic reticulum membrane (GO:0030176)	26/142	3.718390e-06	5.059666e-05	0	0	3.085104e+00	3.857065e+01	ANKLE2;PIGT;ARL6IP1;ATF6B;CCDC47;HM13;SPPL2A;DERL1;EMC10;RRBP1;SEC61A1;EMC3;EMC4;WDR83OS;ELOVL1;ELOVL5;HLA-B;HLA-C;BFAR;HLA-A;HLA-F;HLA-E;DPM3;CALR;ESYT1;ATF6
