Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	32/123	3.045300e-11	1.029865e-09	0	0	4.868452e+00	1.178888e+02	PSMD14;PSMD13;GMFG;GSTP1;HMGB1;SRP14;PSMB7;PSMD6;PSMD7;PSMB1;MAPK1;CAPN1;OSTF1;GYG1;CTSD;HSPA8;HSP90AA1;DBNL;GSN;PGAM1;PDAP1;MIF;ARPC5;PSMA5;ACLY;BIN2;PSMC3;CSNK2B;PPIE;PPIA;ACTR10;KPNB1
GO_Cellular_Component_2021	cytoplasmic vesicle lumen (GO:0060205)	30/115	1.165943e-10	3.614423e-09	0	0	4.880642e+00	1.116316e+02	ARHGAP9;PSMD14;PSMD13;GMFG;GSTP1;HMGB1;SRP14;PSMB7;PSMD6;PSMD7;PSMB1;OSTF1;GYG1;HSPA8;HSP90AA1;SERPINB1;DBNL;GSN;XRCC5;PGAM1;MIF;ARPC5;FGR;PSMA5;POMC;BIN2;PSMC3;CSNK2B;PPIE;PPIA
GO_Cellular_Component_2021	endosome membrane (GO:0010008)	55/325	3.992745e-10	1.127365e-08	0	0	2.841790e+00	6.150024e+01	IFITM2;PLEKHF1;SLA2;LAMP1;ANXA6;RAC1;B2M;CTSD;RAB8A;AP2M1;RAB8B;PSENEN;PDIA3;STARD3;ATP6V0E1;ANXA1;STARD3NL;ATP6AP2;HLA-B;HLA-C;HLA-A;IRAK4;VPS37B;HLA-F;HLA-E;VAMP8;VAMP7;TMBIM1;IRF7;ATP6V0D1;VPS25;OPTN;ARF6;RAB7A;CD63;RAB5C;VPS4B;VPS26A;ADRB2;TMEM165;IRAK1;UBB;IRAK2;UBC;ERBB2;SLC15A4;SNX6;VTI1B;CMTM6;SNF8;EHD1;SNX17;ABHD17A;LAMTOR3;CD320
GO_Cellular_Component_2021	phagocytic vesicle (GO:0045335)	27/100	4.242772e-10	1.127365e-08	0	0	5.106531e+00	1.102022e+02	CORO1A;RAB22A;GNLY;RAC2;STX4;B2M;RAB8A;RAB8B;PDIA3;ATP6V0E1;HLA-B;HLA-C;TAP1;CYBA;HLA-A;HLA-F;ATG12;HLA-E;TAPBP;VAMP8;FMNL1;VAMP7;SYT11;ADAM8;CALR;ATP6V0D1;RAB7A
GO_Cellular_Component_2021	bounding membrane of organelle (GO:0098588)	98/767	1.394597e-09	3.458600e-08	0	0	2.066702e+00	4.214142e+01	TMEM179B;SPPL2A;SLA2;LAMP1;GNPTAB;BSG;B2M;GOLGA7;AP2M1;RAB2A;ATP6V0E1;HLA-B;TAP1;HLA-C;CSNK1D;HLA-A;HLA-F;HLA-E;TPST2;RNF125;TYROBP;KDELR2;ATP6V0D1;VPS25;OPTN;COPB2;TMED10;VPS26A;IQGAP1;ADRB2;IQGAP2;IRAK1;UBB;CHST12;IRAK2;PDGFD;UBC;ST3GAL4;RAB4B;SNF8;EHD1;IFT20;DIAPH1;PTPRC;SELL;CALR;PAM;COPE;CD320;ARF1;PLEKHF1;GLIPR2;RAC1;CTSD;CTSC;RAB8A;PSENEN;TMED9;ATP6AP2;RHOG;VPS37B;RHOF;IRAK4;COPZ1;RAB33A;RHOA;SERPINB6;TNFRSF1A;DNM2;TAPBP;VAMP8;VAMP7;TMBIM1;IRF7;CHST2;VAMP2;B4GALT4;ST6GALNAC6;RAB7A;CD63;VPS4B;GNAI3;TMEM165;CDC42;LMAN2;ORMDL3;ERBB2;STX5;MGAT1;NCAM1;WHAMM;MGAT2;SLC35A1;B3GAT3;SNX17;ABHD17A;RAB18;LAMTOR3
GO_Cellular_Component_2021	U2-type precatalytic spliceosome (GO:0071005)	18/50	2.188792e-09	5.088942e-08	0	0	7.731569e+00	1.541668e+02	SRRM2;SF3B4;SF3B5;IK;SF3B3;PRPF38A;LSM4;LSM3;PHF5A;ZMAT2;MFAP1;SNRPD1;SNRPG;SNRPE;SNRPB2;TXNL4A;SF3B1;SNRPB
GO_Cellular_Component_2021	phagocytic vesicle membrane (GO:0030670)	17/45	2.583126e-09	5.652488e-08	0	0	8.340816e+00	1.649335e+02	ATP6V0E1;HLA-B;HLA-C;TAP1;CYBA;HLA-A;HLA-F;ATG12;HLA-E;TAPBP;VAMP8;RAC2;STX4;CALR;ATP6V0D1;B2M;RAB7A
GO_Cellular_Component_2021	precatalytic spliceosome (GO:0071011)	18/52	4.534437e-09	9.371170e-08	0	0	7.275988e+00	1.397831e+02	SRRM2;SF3B4;SF3B5;IK;SF3B3;PRPF38A;LSM4;LSM3;PHF5A;ZMAT2;MFAP1;SNRPD1;SNRPG;SNRPE;SNRPB2;TXNL4A;SF3B1;SNRPB
GO_Cellular_Component_2021	cytoplasmic vesicle membrane (GO:0030659)	57/380	1.855618e-08	3.488475e-07	0	0	2.458501e+00	4.376738e+01	PLEKHF1;TMEM179B;SPPL2A;SLA2;LAMP1;RAC1;CTSD;AP2M1;PSENEN;ATP6V0E1;ATP6AP2;HLA-B;RHOG;HLA-C;RHOF;IRAK4;VPS37B;RHOA;MFSD10;SERPINB6;DNM2;VAMP8;VAMP7;TYROBP;TMBIM1;IRF7;ATP6V0D1;VPS25;VAMP2;RAB7A;CD63;TMED10;VPS4B;VPS26A;IQGAP1;ADRB2;IQGAP2;TMEM165;IRAK1;UBB;IRAK2;ORMDL3;UBC;ERBB2;SH3BP5;RAB4B;SNF8;EHD1;DIAPH1;PTPRC;SELL;SNX17;ABHD17A;RAB18;PAM;LAMTOR3;CD320
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	66/469	1.875524e-08	3.488475e-07	0	0	2.287282e+00	4.069485e+01	DHRS13;SLC25A3;ACADVL;NDUFA12;MRPS11;MRPS12;MRPL34;COX6A1;TOMM22;MRPL42;CASP8;UQCRFS1;ACADM;COX8A;MRPL49;NDUFC2;MRPL47;TIMM22;SDHC;SDHA;MRPS6;DNM2;MRPL51;VDAC3;VDAC2;TMBIM6;TMEM126B;AURKAIP1;SLC25A11;NDUFB9;NDUFB7;NDUFB6;NDUFB10;MRPS34;NDUFB2;HIGD1A;COX5A;MRPL10;MRPL20;UBB;UCP2;UBC;PMAIP1;BAK1;SLC25A20;NDUFV1;CYB5B;NDUFA9;MOAP1;NDUFA8;TIMMDC1;NDUFA6;NDUFA5;AGK;NDUFA4;NDUFA3;NDUFA2;NDUFA1;MRPL28;RMDN3;EXOG;TIMM10B;NDUFAB1;CYCS;BAX;BCL2L1
GO_Cellular_Component_2021	spliceosomal snRNP complex (GO:0097525)	17/51	2.331646e-08	4.130344e-07	0	0	6.866691e+00	1.206760e+02	SF3B5;SF3B3;PRPF40A;LSM4;LSM3;SNRNP40;PHF5A;SNRNP70;SNRPD1;SNRPG;CD2BP2;LUC7L3;SNRPE;SNRPB2;TXNL4A;SF3B1;SNRPB
GO_Cellular_Component_2021	azurophil granule membrane (GO:0035577)	18/58	3.220435e-08	5.445462e-07	0	0	6.182594e+00	1.066569e+02	CD63;RAB5C;TMEM179B;CMTM6;LPCAT1;NDUFC2;PRCP;MAGT1;DDOST;VAMP8;RAP1B;BST2;SYNGR1;VAMP7;LAMP1;VAPA;RAB37;STOM
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	128/1158	3.872188e-08	6.262843e-07	0	0	1.759501e+00	3.002917e+01	SRP19;SMARCB1;TMEM179B;AUP1;NOC2L;GIMAP7;ACTB;ACTG1;NUB1;CCND2;MAEA;ARHGDIA;ARHGDIB;PIM1;ZNF207;MAF1;SNRNP35;ABT1;IMP3;TPM3;ARID5A;CSNK1D;SDHA;MIF4GD;RUNX3;JMJD6;BIN2;BIN1;SUB1;JTB;ANAPC5;ADAM8;TNIK;PPID;SRSF9;ZNF276;DDX5;RAB5C;RPS19BP1;RHOBTB3;BAZ2A;RAP1B;RNF213;IRAK1;DDRGK1;LPXN;LYAR;SRPK2;XRCC5;PYHIN1;MSN;UPF3B;TBCC;WDR55;ISG20;EHD1;SCCPDH;EIF6;MOB2;PIN4;ATM;MAGED2;ZNF655;FERMT3;ACADVL;MRPS12;LPCAT1;SRP54;AATF;SYNE1;CASP8;CAPZB;SUMO1;RAC2;RAC1;NCK1;NUDC;PPP1R12A;DBNL;TUBB;RHOG;RHOF;TERF1;RHOC;DDX50;SIRT2;RHOA;UCHL5;FGR;RCN2;SDHAF2;FRG1;ITGB1BP1;LCP1;MAPRE1;GAPDH;RAB7A;GTF3C1;SF3B4;SF3B3;NIP7;PNKP;DCTN3;NEDD9;RRBP1;ADD3;RELA;ADD1;IFI16;KATNA1;EXOSC9;PPP1R7;TRA2A;FLNA;MAPK1;STOM;TAF15;GSN;MAD2L2;KLF6;RAB18;PTPN6;CIAPIN1;P4HB;MPHOSPH8;EIF3A;RAN;MPHOSPH6
GO_Cellular_Component_2021	azurophil granule (GO:0042582)	31/155	5.664757e-08	8.780373e-07	0	0	3.452425e+00	5.760861e+01	CD63;RAB5C;TMEM179B;HEXB;HEXA;LPCAT1;PRCP;MAGT1;PLAC8;RAP1B;SYNGR1;LAMP1;MAPK1;STOM;CTSC;CAP1;CCT2;TRAPPC1;NHLRC3;TUBB;CMTM6;NDUFC2;PRSS57;DDOST;BST2;VAMP8;ACLY;VAMP7;VAPA;RAB37;ACTR10
GO_Cellular_Component_2021	vesicle (GO:0031982)	39/226	8.153758e-08	1.213279e-06	0	0	2.887532e+00	4.713088e+01	GSTP1;ITGB2;VPS26A;CIB1;ACTB;CYB561D2;PCMT1;SLC9A3R1;UBB;KIF5B;CFL1;UBC;STX5;STOM;MGAT1;CTSF;CLIC1;VTI1B;ANXA1;ANXA4;STX8;MSN;MIF;YWHAZ;WDR54;RHOA;VAMP8;MYL6;VAPA;BIN1;SYT11;RIN3;TAGLN2;CALM1;PPIA;GAPDH;VAMP2;MYO1F;MYO1G
