Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	T cell receptor complex (GO:0042101)	8/12	1.844437e-07	6.086642e-06	0	0	2.732942e+01	4.237679e+02	ZAP70;CD8B;CD8A;TRAT1;CD3G;CD247;CD3E;CD3D
GO_Cellular_Component_2021	precatalytic spliceosome (GO:0071011)	16/52	2.132699e-07	6.451416e-06	0	0	6.098565e+00	9.367827e+01	SF3B4;IK;PRPF38B;CWC27;MAGOHB;RNF113A;SNRPD2;RBMX2;CWC22;SNRPA1;SNRPB2;PRPF31;SNRPF;SNRNP200;SF3B1;SNRPB
GO_Cellular_Component_2021	mitochondrial inner membrane (GO:0005743)	48/328	5.125194e-07	1.431112e-05	0	0	2.377583e+00	3.443675e+01	NDUFB9;STOML2;MRPS16;NDUFB7;NDUFB10;MTFP1;NDUFB3;MRPS31;MRPS10;MRPS30;PHB;ECSIT;MRPL34;MRPL10;MRPL32;MRPL55;PGS1;MRPL4;SLC25A26;OPA1;UCP2;RPS3;PMPCB;COX11;MRPL9;SLC25A20;NDUFV2;DNAJC19;NDUFA6;NDUFA5;AGK;NDUFA4;MRPL49;MRPL28;TIMM22;SDHC;MRPL48;MRPS7;COX6C;CRLS1;MRPL43;NDUFAF4;NDUFAF2;TMEM126B;NDUFAF1;MICU2;SLC25A11;SLC25A4
GO_Cellular_Component_2021	U2-type precatalytic spliceosome (GO:0071005)	15/50	7.354467e-07	1.906908e-05	0	0	5.876738e+00	8.299593e+01	SF3B4;IK;CWC27;MAGOHB;RNF113A;SNRPD2;RBMX2;CWC22;SNRPA1;SNRPB2;PRPF31;SNRPF;SNRNP200;SF3B1;SNRPB
GO_Cellular_Component_2021	U2-type catalytic step 2 spliceosome (GO:0071007)	11/30	2.443387e-06	5.912996e-05	0	0	7.922214e+00	1.023718e+02	SNRNP40;SNRPD2;BUD31;CWC22;SNRPB2;SNRPA1;PLRG1;SNRPF;BCAS2;RBM22;SNRPB
GO_Cellular_Component_2021	phagocytic vesicle (GO:0045335)	21/100	3.367731e-06	7.640540e-05	0	0	3.652602e+00	4.602743e+01	PDIA3;ATP6V0E1;HLA-B;ANXA11;HLA-C;TAP1;HLA-A;HLA-F;CLCN3;CORO1A;HLA-E;RAB14;GNLY;RAC2;RAB9A;ADAM8;STX4;CALR;B2M;RAB8A;ATG5
GO_Cellular_Component_2021	MHC class I protein complex (GO:0042612)	5/6	8.506471e-06	1.816382e-04	0	0	6.818448e+01	7.960322e+02	HLA-B;HLA-C;HLA-A;B2M;HLA-E
GO_Cellular_Component_2021	vesicle (GO:0031982)	34/226	1.251103e-05	2.523057e-04	0	0	2.441949e+00	2.756691e+01	ITSN2;AHNAK;CD81;ITGB2;VPS26A;CIB1;CLCN3;ACTB;CYB561D2;SLC9A3R1;UBB;CFL1;UBC;STOM;CD59;RPS27A;CLIC1;GBP1;ANXA1;ANXA2;STX8;TUBB4B;WDR54;GAK;MYL6;BIN1;TAGLN2;CALM1;CALM2;PPIA;GAPDH;VAMP2;MYO1F;MYO1G
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	29/184	2.198286e-05	4.199883e-04	0	0	2.575578e+00	2.762371e+01	VCP;HSP90AB1;ITGB2;HMGB1;SRP14;PSMB7;ACTR1B;LAMP1;PSMD3;PSMB1;TBC1D10C;OSTF1;CD58;GYG1;HSPA8;XRCC6;HSP90AA1;CD300A;PGAM1;AGL;PDAP1;ILF2;DIAPH1;BIN2;PSMC3;ADAM8;PPIA;ACTR10;KPNB1
GO_Cellular_Component_2021	endoplasmic reticulum membrane (GO:0005789)	78/712	2.611002e-05	4.475643e-04	0	0	1.712216e+00	1.806935e+01	ARL6IP1;TMEM41B;GPAA1;TECR;LPCAT1;ANXA7;SLC39A7;SEC61B;SBF1;LBR;VKORC1;ELOVL1;TMED9;SACM1L;ALG5;VPS13A;TAP1;DNAJB14;HLA-A;PDIA6;DDOST;DPM1;ERN1;DAD1;TMBIM6;KDELR2;CERS2;GRAMD1A;VCP;TMED10;RPN2;STX17;HM13;MGST3;UBA5;STX18;DERL1;GNAI3;DERL2;HTRA2;SRI;UBE2J2;HSD17B7;USP19;HSP90B1;AGPAT4;CDC42;EBP;UBB;LMAN2;UBC;SSR1;CD59;RPS27A;HMOX2;SEC11C;PEX16;CYB5A;SDF2L1;TOR1A;HSPA5;SURF4;DTNBP1;ORMDL1;SVIP;KTN1;ERP44;SPCS2;SPCS1;LPCAT4;RAB18;BAX;SERINC1;CALR;ESYT1;LPIN1;RNF185;COPE
GO_Cellular_Component_2021	recycling endosome membrane (GO:0055038)	14/58	2.756501e-05	4.475643e-04	0	0	4.357708e+00	4.575141e+01	PDIA3;HLA-B;HLA-C;HLA-A;NSG1;HLA-F;HLA-E;EHD1;RAB14;B2M;RAB8A;OPTN;RAB11FIP4;ARF6
GO_Cellular_Component_2021	RNA polymerase II, core complex (GO:0005665)	7/15	2.762344e-05	4.475643e-04	0	0	1.194529e+01	1.253879e+02	POLR2M;POLR2B;POLR2C;POLR2F;POLR2I;POLR2K;POLR2L
GO_Cellular_Component_2021	spliceosomal snRNP complex (GO:0097525)	13/51	2.845864e-05	4.475643e-04	0	0	4.683416e+00	4.902159e+01	SNRNP40;SNRPD2;RBMX2;SNRNP70;PPIH;SNRPA1;SNRPB2;PRPF31;SNRPF;SNRNP200;SF3B1;SNRPA;SNRPB
GO_Cellular_Component_2021	ficolin-1-rich granule lumen (GO:1904813)	22/123	2.959103e-05	4.475643e-04	0	0	2.991699e+00	3.119755e+01	HSPA8;VCP;XRCC6;HSP90AA1;HSP90AB1;PGAM1;AGL;PDAP1;HMGB1;SRP14;ILF2;PSMB7;ACTR1B;BIN2;PSMC3;PSMD3;PSMB1;OSTF1;GYG1;PPIA;ACTR10;KPNB1
GO_Cellular_Component_2021	cytoplasmic vesicle lumen (GO:0060205)	21/115	3.234193e-05	4.696048e-04	0	0	3.067258e+00	3.171283e+01	ARHGAP9;HSPA8;VCP;XRCC6;HSP90AA1;HSP90AB1;ROCK1;XRCC5;PGAM1;AGL;HMGB1;SRP14;PSMB7;ACTR1B;BIN2;PSMC3;PSMD3;PSMB1;OSTF1;GYG1;PPIA
GO_Cellular_Component_2021	phagocytic vesicle membrane (GO:0030670)	12/45	3.534853e-05	4.935199e-04	0	0	4.975851e+00	5.100374e+01	ATP6V0E1;RAC2;HLA-B;HLA-C;TAP1;STX4;HLA-A;CALR;HLA-F;B2M;ATG5;HLA-E
GO_Cellular_Component_2021	mitochondrial respiratory chain complex I (GO:0005747)	11/42	8.922885e-05	1.156788e-03	0	0	4.852419e+00	4.524544e+01	NDUFB9;NDUFB7;NDUFA6;NDUFS8;NDUFB10;NDUFA5;NDUFA4;NDUFB3;NDUFS2;NDUFAF1;NDUFV2
GO_Cellular_Component_2021	respiratory chain complex I (GO:0045271)	11/42	8.922885e-05	1.156788e-03	0	0	4.852419e+00	4.524544e+01	NDUFB9;NDUFB7;NDUFA6;NDUFS8;NDUFB10;NDUFA5;NDUFA4;NDUFB3;NDUFS2;NDUFAF1;NDUFV2
GO_Cellular_Component_2021	endosome membrane (GO:0010008)	41/325	1.160180e-04	1.452226e-03	0	0	1.991277e+00	1.804448e+01	CD63;IFITM2;PLEKHF1;VPS4B;VPS4A;WDR83;VPS26A;ADRB2;SLA2;CLCN3;GGA1;LAMP1;UBB;UBC;ANXA6;RIPK1;RPS27A;B2M;RAB11FIP4;RAB8A;PDIA3;ATP6V0E1;ANXA1;ANXA2;HLA-B;VPS13A;HLA-C;VPS37A;HLA-A;NSG1;HLA-F;HLA-E;EHD1;CD8B;RAB14;ABHD17A;TMBIM1;CHMP6;OPTN;CD320;ARF6
GO_Cellular_Component_2021	large ribosomal subunit (GO:0015934)	13/59	1.447614e-04	1.751613e-03	0	0	3.867244e+00	3.418808e+01	RPL3;RPL21;RPLP0;RPL23A;RPL9;RPL6;MRPL10;RPL36AL;RPL7L1;RPL27A;RPL14;RPL27;RPL17
GO_Cellular_Component_2021	integral component of endoplasmic reticulum membrane (GO:0030176)	22/142	2.653603e-04	3.057600e-03	0	0	2.515431e+00	2.071312e+01	SLC35B3;SLC35B2;ELOVL1;ARL6IP1;HSPA5;SLC35B1;HM13;TECR;HLA-B;DERL1;HLA-C;TAP1;DERL2;BFAR;HLA-A;HLA-F;HLA-E;TMCO1;ERN1;SPCS1;CALR;ESYT1
GO_Cellular_Component_2021	cytoplasmic side of plasma membrane (GO:0009898)	12/55	2.850316e-04	3.057600e-03	0	0	3.816623e+00	3.115475e+01	G6PD;MAP2K2;MIEN1;PTPRC;RASA3;MYH9;HTRA2;PTPN22;CHMP4A;PTPN7;PTPN4;LITAF
